Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,0.000284373158452473
US National,Season onset,Bin,week,41,42,0.000284373157144356
US National,Season onset,Bin,week,42,43,0.000284373167552414
US National,Season onset,Bin,week,43,44,0.000284373253717479
US National,Season onset,Bin,week,44,45,0.000284374263242177
US National,Season onset,Bin,week,45,46,0.000284412113308999
US National,Season onset,Bin,week,46,47,0.000285027212441505
US National,Season onset,Bin,week,47,48,0.00029554901914642
US National,Season onset,Bin,week,48,49,0.000302743659947347
US National,Season onset,Bin,week,49,50,0.255651465614001
US National,Season onset,Bin,week,50,51,0.348357113878922
US National,Season onset,Bin,week,51,52,0.385325623923216
US National,Season onset,Bin,week,52,53,0.000284373154186875
US National,Season onset,Bin,week,1,2,0.000284373154186875
US National,Season onset,Bin,week,2,3,0.000284373154186875
US National,Season onset,Bin,week,3,4,0.000284373154186875
US National,Season onset,Bin,week,4,5,0.000284373154186875
US National,Season onset,Bin,week,5,6,0.000284373154186875
US National,Season onset,Bin,week,6,7,0.000284373154186875
US National,Season onset,Bin,week,7,8,0.000284373154186875
US National,Season onset,Bin,week,8,9,0.000284373154186875
US National,Season onset,Bin,week,9,10,0.000284373154186875
US National,Season onset,Bin,week,10,11,0.000284373154186875
US National,Season onset,Bin,week,11,12,0.00170623892512125
US National,Season onset,Bin,week,12,13,0.000625620939211126
US National,Season onset,Bin,week,13,14,0.000341247785024251
US National,Season onset,Bin,week,14,15,0.000284373154186875
US National,Season onset,Bin,week,15,16,0.000284373154186875
US National,Season onset,Bin,week,16,17,0.000284373154186875
US National,Season onset,Bin,week,17,18,0.000284373154186875
US National,Season onset,Bin,week,18,19,0.000284373154186875
US National,Season onset,Bin,week,19,20,0.000284373154186875
US National,Season onset,Bin,week,20,21,0.000284373154186875
US National,Season onset,Bin,week,none,none,0.000284373154186875
US National,Season peak week,Point,week,NA,NA,7
US National,Season peak week,Bin,week,40,41,0.000546104787723806
US National,Season peak week,Bin,week,41,42,0.000546104787723807
US National,Season peak week,Bin,week,42,43,0.000546104787723817
US National,Season peak week,Bin,week,43,44,0.000546104787723831
US National,Season peak week,Bin,week,44,45,0.000546104787723879
US National,Season peak week,Bin,week,45,46,0.000546104787723913
US National,Season peak week,Bin,week,46,47,0.000546104787724144
US National,Season peak week,Bin,week,47,48,0.000546104787727268
US National,Season peak week,Bin,week,48,49,0.00054610478772614
US National,Season peak week,Bin,week,49,50,0.000546104787748786
US National,Season peak week,Bin,week,50,51,0.000546104787962427
US National,Season peak week,Bin,week,51,52,0.00054610485827891
US National,Season peak week,Bin,week,52,53,0.000546126854208533
US National,Season peak week,Bin,week,1,2,0.000546108522513871
US National,Season peak week,Bin,week,2,3,0.000546106149541146
US National,Season peak week,Bin,week,3,4,0.000546261467270994
US National,Season peak week,Bin,week,4,5,0.000547193980309535
US National,Season peak week,Bin,week,5,6,0.0012422110172366
US National,Season peak week,Bin,week,6,7,0.470196222230194
US National,Season peak week,Bin,week,7,8,0.070185387318263
US National,Season peak week,Bin,week,8,9,0.00456124194060127
US National,Season peak week,Bin,week,9,10,0.000546442540041101
US National,Season peak week,Bin,week,10,11,0.000546352824581819
US National,Season peak week,Bin,week,11,12,0.174753532071617
US National,Season peak week,Bin,week,12,13,0.115228110209722
US National,Season peak week,Bin,week,13,14,0.0770007750690561
US National,Season peak week,Bin,week,14,15,0.0425961734424566
US National,Season peak week,Bin,week,15,16,0.0185675627826093
US National,Season peak week,Bin,week,16,17,0.010922095754476
US National,Season peak week,Bin,week,17,18,0.00163831436317141
US National,Season peak week,Bin,week,18,19,0.00163831436317141
US National,Season peak week,Bin,week,19,20,0.000546104787723802
US National,Season peak week,Bin,week,20,21,0.000546104787723802
US National,Season peak percentage,Point,percent,NA,NA,6.7
US National,Season peak percentage,Bin,percent,0,0.1,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.2,0.3,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.3,0.4,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.6,0.7,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.7,0.8,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00021956141115105
US National,Season peak percentage,Bin,percent,0.9,1,0.00021956141115105
US National,Season peak percentage,Bin,percent,1,1.1,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.1,1.2,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.2,1.3,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.3,1.4,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.4,1.5,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.5,1.6,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00021956141115105
US National,Season peak percentage,Bin,percent,1.9,2,0.00021956141115105
