"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47.4584605285633
"US National","Season onset","Bin","week","40","41",0.00271772757799052
"US National","Season onset","Bin","week","41","42",0.00182202970938966
"US National","Season onset","Bin","week","42","43",0.000671872219027186
"US National","Season onset","Bin","week","43","44",0.000679142493934661
"US National","Season onset","Bin","week","44","45",0.00208230555107724
"US National","Season onset","Bin","week","45","46",0.00394349592739071
"US National","Season onset","Bin","week","46","47",0.00676290853650932
"US National","Season onset","Bin","week","47","48",0.857287058806176
"US National","Season onset","Bin","week","48","49",0.012262144476523
"US National","Season onset","Bin","week","49","50",0.0166955581151009
"US National","Season onset","Bin","week","50","51",0.0224957834362842
"US National","Season onset","Bin","week","51","52",0.0214125124750704
"US National","Season onset","Bin","week","52","53",0.0127594312801943
"US National","Season onset","Bin","week","1","2",0.00578723764392625
"US National","Season onset","Bin","week","2","3",0.00455419901961857
"US National","Season onset","Bin","week","3","4",0.00603442699078037
"US National","Season onset","Bin","week","4","5",0.00548043204283083
"US National","Season onset","Bin","week","5","6",0.00391296077277933
"US National","Season onset","Bin","week","6","7",0.00202705146178044
"US National","Season onset","Bin","week","7","8",0.000609347854822906
"US National","Season onset","Bin","week","8","9",9.60664463552059e-05
"US National","Season onset","Bin","week","9","10",5.915037502522e-06
"US National","Season onset","Bin","week","10","11",1.55287255803729e-06
"US National","Season onset","Bin","week","11","12",1.55287255803729e-06
"US National","Season onset","Bin","week","12","13",1.55287255803729e-06
"US National","Season onset","Bin","week","13","14",1.55287255803729e-06
"US National","Season onset","Bin","week","14","15",1.55287255803729e-06
"US National","Season onset","Bin","week","15","16",1.55287255803729e-06
"US National","Season onset","Bin","week","16","17",1.55287255803729e-06
"US National","Season onset","Bin","week","17","18",1.55287255803729e-06
"US National","Season onset","Bin","week","18","19",1.55287255803729e-06
"US National","Season onset","Bin","week","19","20",1.55287255803729e-06
"US National","Season onset","Bin","week","20","21",1.55287255803729e-06
"US National","Season onset","Bin","week","none","none",0.00988331052679738
"US National","Season peak week","Point","week",NA,NA,1.92654547964739
"US National","Season peak week","Bin","week","40","41",0.000298381685211309
"US National","Season peak week","Bin","week","41","42",0.000388554758161416
"US National","Season peak week","Bin","week","42","43",0.000416923814819877
"US National","Season peak week","Bin","week","43","44",0.000389061348458888
"US National","Season peak week","Bin","week","44","45",0.000303447588186034
"US National","Season peak week","Bin","week","45","46",0.00024012380100197
"US National","Season peak week","Bin","week","46","47",0.00020972838315362
"US National","Season peak week","Bin","week","47","48",0.00033485618662933
"US National","Season peak week","Bin","week","48","49",0.000662620109094045
"US National","Season peak week","Bin","week","49","50",0.00119453992144018
"US National","Season peak week","Bin","week","50","51",0.00187286432975587
"US National","Season peak week","Bin","week","51","52",0.0024676013389886
"US National","Season peak week","Bin","week","52","53",0.00292150624552397
"US National","Season peak week","Bin","week","1","2",0.536910263084521
"US National","Season peak week","Bin","week","2","3",0.0999702000407038
"US National","Season peak week","Bin","week","3","4",0.122566645049189
"US National","Season peak week","Bin","week","4","5",0.082301777966069
"US National","Season peak week","Bin","week","5","6",0.0349203355636662
"US National","Season peak week","Bin","week","6","7",0.0442421172047527
