"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47.4665127991391
"US National","Season onset","Bin","week","40","41",0.00258652561486144
"US National","Season onset","Bin","week","41","42",0.00190549785287544
"US National","Season onset","Bin","week","42","43",0.000744789667229714
"US National","Season onset","Bin","week","43","44",0.000734426201286447
"US National","Season onset","Bin","week","44","45",0.00202985944419462
"US National","Season onset","Bin","week","45","46",0.0041084746133867
"US National","Season onset","Bin","week","46","47",0.00668749713812503
"US National","Season onset","Bin","week","47","48",0.653764795054862
"US National","Season onset","Bin","week","48","49",0.0126228021333466
"US National","Season onset","Bin","week","49","50",0.0166512293950073
"US National","Season onset","Bin","week","50","51",0.0946252595551102
"US National","Season onset","Bin","week","51","52",0.0497225795048117
"US National","Season onset","Bin","week","52","53",0.0352077700155964
"US National","Season onset","Bin","week","1","2",0.0217429720035346
"US National","Season onset","Bin","week","2","3",0.0142785579485963
"US National","Season onset","Bin","week","3","4",0.0141907648553964
"US National","Season onset","Bin","week","4","5",0.0122785720389096
"US National","Season onset","Bin","week","5","6",0.00755947093289178
"US National","Season onset","Bin","week","6","7",0.00381181073656063
"US National","Season onset","Bin","week","7","8",0.00199568903935009
"US National","Season onset","Bin","week","8","9",0.0017160666030935
"US National","Season onset","Bin","week","9","10",0.00135450045267252
"US National","Season onset","Bin","week","10","11",0.00140345627733379
"US National","Season onset","Bin","week","11","12",0.000838407961551124
"US National","Season onset","Bin","week","12","13",0.00101161782676744
"US National","Season onset","Bin","week","13","14",0.000470784415614844
"US National","Season onset","Bin","week","14","15",0.000639036810203584
"US National","Season onset","Bin","week","15","16",0.000276250237493058
"US National","Season onset","Bin","week","16","17",0.000497066199147889
"US National","Season onset","Bin","week","17","18",0.000349169941802946
"US National","Season onset","Bin","week","18","19",1.58110958410995e-06
"US National","Season onset","Bin","week","19","20",1.58110958410995e-06
"US National","Season onset","Bin","week","20","21",1.58110958410995e-06
"US National","Season onset","Bin","week","none","none",0.0341895561996341
"US National","Season peak week","Point","week",NA,NA,4.06029565831523
"US National","Season peak week","Bin","week","40","41",0.000461946477215338
"US National","Season peak week","Bin","week","41","42",0.000592297710885013
"US National","Season peak week","Bin","week","42","43",0.000643371001270207
"US National","Season peak week","Bin","week","43","44",0.000615928636287118
"US National","Season peak week","Bin","week","44","45",0.000461184189299141
"US National","Season peak week","Bin","week","45","46",0.000333119819378057
"US National","Season peak week","Bin","week","46","47",0.000320923212718906
"US National","Season peak week","Bin","week","47","48",0.000503110024689973
"US National","Season peak week","Bin","week","48","49",0.0142502297540988
"US National","Season peak week","Bin","week","49","50",0.00936753673629077
"US National","Season peak week","Bin","week","50","51",0.0246482178037765
"US National","Season peak week","Bin","week","51","52",0.0841800709850259
"US National","Season peak week","Bin","week","52","53",0.148437923724448
"US National","Season peak week","Bin","week","1","2",0.0772342250568362
"US National","Season peak week","Bin","week","2","3",0.0673363599080267
"US National","Season peak week","Bin","week","3","4",0.0744391581641784
"US National","Season peak week","Bin","week","4","5",0.063658957958442
"US National","Season peak week","Bin","week","5","6",0.0716365417558457
"US National","Season peak week","Bin","week","6","7",0.0908543635021046
"US National","Season peak week","Bin","week","7","8",0.0874885088020448
"US National","Season peak week","Bin","week","8","9",0.0540422314917971
