"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47.4597790366603
"US National","Season onset","Bin","week","40","41",0.00260211090311629
"US National","Season onset","Bin","week","41","42",0.00181494765825989
"US National","Season onset","Bin","week","42","43",0.000679391792068896
"US National","Season onset","Bin","week","43","44",0.000720207664024413
"US National","Season onset","Bin","week","44","45",0.00202340014717557
"US National","Season onset","Bin","week","45","46",0.00398401971075309
"US National","Season onset","Bin","week","46","47",0.00681926510194883
"US National","Season onset","Bin","week","47","48",0.857056631815936
"US National","Season onset","Bin","week","48","49",0.012298795911977
"US National","Season onset","Bin","week","49","50",0.0161981693934417
"US National","Season onset","Bin","week","50","51",0.0224619480289008
"US National","Season onset","Bin","week","51","52",0.0215712873944429
"US National","Season onset","Bin","week","52","53",0.0130611780917176
"US National","Season onset","Bin","week","1","2",0.0058528035624307
"US National","Season onset","Bin","week","2","3",0.00478138692359838
"US National","Season onset","Bin","week","3","4",0.00593589301605442
"US National","Season onset","Bin","week","4","5",0.00556855016845478
"US National","Season onset","Bin","week","5","6",0.00392571132224521
"US National","Season onset","Bin","week","6","7",0.00199424595292162
"US National","Season onset","Bin","week","7","8",0.000625456532699105
"US National","Season onset","Bin","week","8","9",8.90193584265944e-05
"US National","Season onset","Bin","week","9","10",1.03030339409542e-05
"US National","Season onset","Bin","week","10","11",1.55677566477193e-06
"US National","Season onset","Bin","week","11","12",1.55677566477193e-06
"US National","Season onset","Bin","week","12","13",1.55677566477193e-06
"US National","Season onset","Bin","week","13","14",1.55677566477193e-06
"US National","Season onset","Bin","week","14","15",1.55677566477193e-06
"US National","Season onset","Bin","week","15","16",1.55677566477193e-06
"US National","Season onset","Bin","week","16","17",1.55677566477193e-06
"US National","Season onset","Bin","week","17","18",1.55677566477193e-06
"US National","Season onset","Bin","week","18","19",1.55677566477193e-06
"US National","Season onset","Bin","week","19","20",1.55677566477193e-06
"US National","Season onset","Bin","week","20","21",1.55677566477193e-06
"US National","Season onset","Bin","week","none","none",0.00990815198315386
"US National","Season peak week","Point","week",NA,NA,5.95458371494748
"US National","Season peak week","Bin","week","40","41",0.000276886707882936
"US National","Season peak week","Bin","week","41","42",0.000353774256518198
"US National","Season peak week","Bin","week","42","43",0.000379403439396619
"US National","Season peak week","Bin","week","43","44",0.000356520240398029
"US National","Season peak week","Bin","week","44","45",0.000287870643402259
"US National","Season peak week","Bin","week","45","46",0.000202287479147534
"US National","Season peak week","Bin","week","46","47",0.000203202807107477
"US National","Season peak week","Bin","week","47","48",0.000307550194541047
"US National","Season peak week","Bin","week","48","49",0.00059175952610353
"US National","Season peak week","Bin","week","49","50",0.00102974395493654
"US National","Season peak week","Bin","week","50","51",0.00168374578231624
"US National","Season peak week","Bin","week","51","52",0.0022457571497216
"US National","Season peak week","Bin","week","52","53",0.00260410804603952
"US National","Season peak week","Bin","week","1","2",0.002774816710569
"US National","Season peak week","Bin","week","2","3",0.00268053793069481
"US National","Season peak week","Bin","week","3","4",0.00287550278616279
"US National","Season peak week","Bin","week","4","5",0.00318808728448353
"US National","Season peak week","Bin","week","5","6",0.468264384683278
