"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47.4580082640453
"US National","Season onset","Bin","week","40","41",0.00256446204731062
"US National","Season onset","Bin","week","41","42",0.00180604978272216
"US National","Season onset","Bin","week","42","43",0.000652449518194871
"US National","Season onset","Bin","week","43","44",0.000709112503480216
"US National","Season onset","Bin","week","44","45",0.00202979592974633
"US National","Season onset","Bin","week","45","46",0.00402026490002641
"US National","Season onset","Bin","week","46","47",0.00671103025255101
"US National","Season onset","Bin","week","47","48",0.857168243374232
"US National","Season onset","Bin","week","48","49",0.0124906547516562
"US National","Season onset","Bin","week","49","50",0.0162028067363756
"US National","Season onset","Bin","week","50","51",0.0222671990589661
"US National","Season onset","Bin","week","51","52",0.0218197067649178
"US National","Season onset","Bin","week","52","53",0.0131677047809632
"US National","Season onset","Bin","week","1","2",0.00584219781150905
"US National","Season onset","Bin","week","2","3",0.00472782576756393
"US National","Season onset","Bin","week","3","4",0.0061008134879396
"US National","Season onset","Bin","week","4","5",0.00536128888511291
"US National","Season onset","Bin","week","5","6",0.00381685931182261
"US National","Season onset","Bin","week","6","7",0.0019716800474024
"US National","Season onset","Bin","week","7","8",0.000588522047616534
"US National","Season onset","Bin","week","8","9",7.85551800484266e-05
"US National","Season onset","Bin","week","9","10",8.81612123569392e-06
"US National","Season onset","Bin","week","10","11",3.00453300129954e-06
"US National","Season onset","Bin","week","11","12",1.55163594270095e-06
"US National","Season onset","Bin","week","12","13",1.55163594270095e-06
"US National","Season onset","Bin","week","13","14",1.55163594270095e-06
"US National","Season onset","Bin","week","14","15",1.55163594270095e-06
"US National","Season onset","Bin","week","15","16",1.55163594270095e-06
"US National","Season onset","Bin","week","16","17",1.55163594270095e-06
"US National","Season onset","Bin","week","17","18",1.55163594270095e-06
"US National","Season onset","Bin","week","18","19",1.55163594270095e-06
"US National","Season onset","Bin","week","19","20",1.55163594270095e-06
"US National","Season onset","Bin","week","20","21",1.55163594270095e-06
"US National","Season onset","Bin","week","none","none",0.00987544004617876
"US National","Season peak week","Point","week",NA,NA,2.67416673580216
"US National","Season peak week","Bin","week","40","41",0.000308883402576786
"US National","Season peak week","Bin","week","41","42",0.000407118451920879
"US National","Season peak week","Bin","week","42","43",0.000425854002568979
"US National","Season peak week","Bin","week","43","44",0.000393952929843836
"US National","Season peak week","Bin","week","44","45",0.000300275176603335
"US National","Season peak week","Bin","week","45","46",0.000215712015570018
"US National","Season peak week","Bin","week","46","47",0.000226852072712132
"US National","Season peak week","Bin","week","47","48",0.000360026392183763
"US National","Season peak week","Bin","week","48","49",0.000694228106447173
"US National","Season peak week","Bin","week","49","50",0.00118692245186883
"US National","Season peak week","Bin","week","50","51",0.00181025928559346
"US National","Season peak week","Bin","week","51","52",0.00243359611931809
"US National","Season peak week","Bin","week","52","53",0.00288932572967728
"US National","Season peak week","Bin","week","1","2",0.00306503481278244
"US National","Season peak week","Bin","week","2","3",0.562847989358456
"US National","Season peak week","Bin","week","3","4",0.159226143314395
"US National","Season peak week","Bin","week","4","5",0.0851206680587042
"US National","Season peak week","Bin","week","5","6",0.062484728871157
"US National","Season peak week","Bin","week","6","7",0.0475964375656447
"US National","Season peak week","Bin","week","7","8",0.0334104336909136
"US National","Season peak week","Bin","week","8","9",0.0143498411896917
"US National","Season peak week","Bin","week","9","10",0.00686976196088925
"US National","Season peak week","Bin","week","10","11",0.00736178918380754
"US National","Season peak week","Bin","week","11","12",0.00276734820970698
"US National","Season peak week","Bin","week","12","13",0.00160909204200245
"US National","Season peak week","Bin","week","13","14",0.000838657624079842
"US National","Season peak week","Bin","week","14","15",0.000423823556422036
"US National","Season peak week","Bin","week","15","16",0.000205092616257185
"US National","Season peak week","Bin","week","16","17",9.19735498283716e-05
"US National","Season peak week","Bin","week","17","18",3.58903010246925e-05
"US National","Season peak week","Bin","week","18","19",1.21219388244232e-05
"US National","Season peak week","Bin","week","19","20",5.0328115521691e-06
"US National","Season peak week","Bin","week","20","21",2.51332069756902e-05
"US National","Season peak percentage","Point","percent",NA,NA,6.37610767570159
"US National","Season peak percentage","Bin","percent","0","0.1",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.1","0.2",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.2","0.3",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.3","0.4",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.4","0.5",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.5","0.6",5.76707180313199e-07
"US National","Season peak percentage","Bin","percent","0.6","0.7",5.76707180313199e-07
