Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,0.0170550218010161
US National,Season onset,Bin,week,41,42,0.0116048505247516
US National,Season onset,Bin,week,42,43,0.00501328212256778
US National,Season onset,Bin,week,43,44,0.00466135134207601
US National,Season onset,Bin,week,44,45,0.0128698990059788
US National,Season onset,Bin,week,45,46,0.0269281069402178
US National,Season onset,Bin,week,46,47,0.0436020166213552
US National,Season onset,Bin,week,47,48,0.0646988401654297
US National,Season onset,Bin,week,48,49,0.0806403533574356
US National,Season onset,Bin,week,49,50,0.106607137972099
US National,Season onset,Bin,week,50,51,0.147792550932353
US National,Season onset,Bin,week,51,52,0.141010749675849
US National,Season onset,Bin,week,52,53,0.0853010582882726
US National,Season onset,Bin,week,1,2,0.0384086596984225
US National,Season onset,Bin,week,2,3,0.0314556488730309
US National,Season onset,Bin,week,3,4,0.0385418226964464
US National,Season onset,Bin,week,4,5,0.036059283947572
US National,Season onset,Bin,week,5,6,0.025006755111587
US National,Season onset,Bin,week,6,7,0.0131457366447426
US National,Season onset,Bin,week,7,8,0.00406211785096839
US National,Season onset,Bin,week,8,9,0.000694996329506536
US National,Season onset,Bin,week,9,10,7.67395529669304e-05
US National,Season onset,Bin,week,10,11,1.01580539549729e-05
US National,Season onset,Bin,week,11,12,1.01580539549729e-05
US National,Season onset,Bin,week,12,13,1.01580539549729e-05
US National,Season onset,Bin,week,13,14,1.01580539549729e-05
US National,Season onset,Bin,week,14,15,1.01580539549729e-05
US National,Season onset,Bin,week,15,16,1.01580539549729e-05
US National,Season onset,Bin,week,16,17,1.01580539549729e-05
US National,Season onset,Bin,week,17,18,1.01580539549729e-05
US National,Season onset,Bin,week,18,19,1.01580539549729e-05
US National,Season onset,Bin,week,19,20,1.01580539549729e-05
US National,Season onset,Bin,week,20,21,1.01580539549729e-05
US National,Season onset,Bin,week,none,none,0.0646512819518498
US National,Season peak week,Point,week,NA,NA,5
US National,Season peak week,Bin,week,40,41,0.00606036201099321
