Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,0.0173724689875082
US National,Season onset,Bin,week,41,42,0.0122094149212451
US National,Season onset,Bin,week,42,43,0.00447909640214409
US National,Season onset,Bin,week,43,44,0.00449811317586881
US National,Season onset,Bin,week,44,45,0.0138733826221586
US National,Season onset,Bin,week,45,46,0.0260060842585337
US National,Season onset,Bin,week,46,47,0.0433398735086212
US National,Season onset,Bin,week,47,48,0.065161621357744
US National,Season onset,Bin,week,48,49,0.0806127500090837
US National,Season onset,Bin,week,49,50,0.108006412559551
US National,Season onset,Bin,week,50,51,0.145459948410399
US National,Season onset,Bin,week,51,52,0.143501220716752
US National,Season onset,Bin,week,52,53,0.0845206970095149
US National,Season onset,Bin,week,1,2,0.0376443497780658
US National,Season onset,Bin,week,2,3,0.030494042857569
US National,Season onset,Bin,week,3,4,0.0389089652307601
US National,Season onset,Bin,week,4,5,0.0360849743326383
US National,Season onset,Bin,week,5,6,0.0260631345797078
US National,Season onset,Bin,week,6,7,0.0123615491110429
US National,Season onset,Bin,week,7,8,0.0041938447962732
US National,Season onset,Bin,week,8,9,0.000419015211915133
US National,Season onset,Bin,week,9,10,4.81881242829806e-05
US National,Season onset,Bin,week,10,11,1.01545768335291e-05
US National,Season onset,Bin,week,11,12,1.01545768335291e-05
US National,Season onset,Bin,week,12,13,1.01545768335291e-05
US National,Season onset,Bin,week,13,14,1.01545768335291e-05
US National,Season onset,Bin,week,14,15,1.01545768335291e-05
US National,Season onset,Bin,week,15,16,1.01545768335291e-05
US National,Season onset,Bin,week,16,17,1.01545768335291e-05
US National,Season onset,Bin,week,17,18,1.01545768335291e-05
US National,Season onset,Bin,week,18,19,1.01545768335291e-05
US National,Season onset,Bin,week,19,20,1.01545768335291e-05
US National,Season onset,Bin,week,20,21,1.01545768335291e-05
US National,Season onset,Bin,week,none,none,0.0646291516934517
US National,Season peak week,Point,week,NA,NA,5
US National,Season peak week,Bin,week,40,41,0.00619347821708393
US National,Season peak week,Bin,week,41,42,0.00769401196398719
US National,Season peak week,Bin,week,42,43,0.0089629196962678
US National,Season peak week,Bin,week,43,44,0.00812705190436867
US National,Season peak week,Bin,week,44,45,0.00581079175814216
US National,Season peak week,Bin,week,45,46,0.00445124775927008
US National,Season peak week,Bin,week,46,47,0.0043606114926786
US National,Season peak week,Bin,week,47,48,0.006697013031481
US National,Season peak week,Bin,week,48,49,0.0126185824487905
US National,Season peak week,Bin,week,49,50,0.0228806219662027
US National,Season peak week,Bin,week,50,51,0.0368788898064412
US National,Season peak week,Bin,week,51,52,0.048933513263107
US National,Season peak week,Bin,week,52,53,0.0564059699087595
US National,Season peak week,Bin,week,1,2,0.0615118129267458
US National,Season peak week,Bin,week,2,3,0.0597091582912043
US National,Season peak week,Bin,week,3,4,0.0628310741404661
US National,Season peak week,Bin,week,4,5,0.0715724385183992
US National,Season peak week,Bin,week,5,6,0.0817740538580837
US National,Season peak week,Bin,week,6,7,0.0899111764587404
US National,Season peak week,Bin,week,7,8,0.0871719470684203
US National,Season peak week,Bin,week,8,9,0.0757417067816069
US National,Season peak week,Bin,week,9,10,0.0600817740538581
US National,Season peak week,Bin,week,10,11,0.0443513464520937
US National,Season peak week,Bin,week,11,12,0.0312594412777699
US National,Season peak week,Bin,week,12,13,0.0202320288424742
US National,Season peak week,Bin,week,13,14,0.0119740578863623
US National,Season peak week,Bin,week,14,15,0.00668694233519305
US National,Season peak week,Bin,week,15,16,0.00312191584926182
US National,Season peak week,Bin,week,16,17,0.00138975608773591
US National,Season peak week,Bin,week,17,18,0.000483393421821185
US National,Season peak week,Bin,week,18,19,0.000130919051743238
US National,Season peak week,Bin,week,19,20,3.0212088863824e-05
US National,Season peak week,Bin,week,20,21,2.01413925758827e-05
US National,Season peak percentage,Point,percent,NA,NA,4.9
US National,Season peak percentage,Bin,percent,0,0.1,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.1,0.2,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.2,0.3,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.3,0.4,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.4,0.5,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.5,0.6,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.6,0.7,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.7,0.8,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.8,0.9,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,0.9,1,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,1,1.1,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,1.1,1.2,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,1.2,1.3,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,1.3,1.4,9.9869171385485e-06
US National,Season peak percentage,Bin,percent,1.4,1.5,9.9869171385485e-05
US National,Season peak percentage,Bin,percent,1.5,1.6,0.000209725259909519
US National,Season peak percentage,Bin,percent,1.6,1.7,0.000419450519819037
US National,Season peak percentage,Bin,percent,1.7,1.8,0.000888835625330817
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00151801140505937
US National,Season peak percentage,Bin,percent,1.9,2,0.00241683394752874
US National,Season peak percentage,Bin,percent,2,2.1,0.00355534250132327
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00456402113231667
US National,Season peak percentage,Bin,percent,2.2,2.3,0.0056825558518341
US National,Season peak percentage,Bin,percent,2.3,2.4,0.00687099899132137
US National,Season peak percentage,Bin,percent,2.4,2.5,0.00785970378803767
US National,Season peak percentage,Bin,percent,2.5,2.6,0.00907810767894059
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0102365900670122
US National,Season peak percentage,Bin,percent,2.7,2.8,0.0119543398148426
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0137919325683355
US National,Season peak percentage,Bin,percent,2.9,3,0.0167880077099
US National,Season peak percentage,Bin,percent,3,3.1,0.017497078826737
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0192547762431215
US National,Season peak percentage,Bin,percent,3.2,3.3,0.0210524213280602
US National,Season peak percentage,Bin,percent,3.3,3.4,0.0228300925787219
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0232495430985409
US National,Season peak percentage,Bin,percent,3.5,3.6,0.0236290459498058
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0232495430985409
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0229499355843845
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0228800271644146
US National,Season peak percentage,Bin,percent,3.9,4,0.0223906682246257
US National,Season peak percentage,Bin,percent,4,4.1,0.0208027483995965
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0211622774165843
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0215817279364033
US National,Season peak percentage,Bin,percent,4.3,4.4,0.020483167051163
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0193646323316455
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0183759275349292
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0192148285745673
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0182660714464052
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0179964246836644
US National,Season peak percentage,Bin,percent,4.9,5,0.0179864377665259
US National,Season peak percentage,Bin,percent,5,5.1,0.018535718209146
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0180962938550499
US National,Season peak percentage,Bin,percent,5.2,5.3,0.0173672489039358
US National,Season peak percentage,Bin,percent,5.3,5.4,0.017187484395442
US National,Season peak percentage,Bin,percent,5.4,5.5,0.0178366340094476
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0175669872467068
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0170177068040866
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0173273012353817
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0163385964386653
US National,Season peak percentage,Bin,percent,5.9,6,0.0161388580958944
US National,Season peak percentage,Bin,percent,6,6.1,0.0154297869790574
US National,Season peak percentage,Bin,percent,6.1,6.2,0.0158192767474608
US National,Season peak percentage,Bin,percent,6.2,6.3,0.0152600093877021
US National,Season peak percentage,Bin,percent,6.3,6.4,0.0149404280392686
US National,Season peak percentage,Bin,percent,6.4,6.5,0.0142912784252629
US National,Season peak percentage,Bin,percent,6.5,6.6,0.0137619718169198
US National,Season peak percentage,Bin,percent,6.6,6.7,0.0135222858055947
US National,Season peak percentage,Bin,percent,6.7,6.8,0.0121540781576135
US National,Season peak percentage,Bin,percent,6.8,6.9,0.0129130838601432
US National,Season peak percentage,Bin,percent,6.9,7,0.011634758466409
US National,Season peak percentage,Bin,percent,7,7.1,0.0109356742667106
US National,Season peak percentage,Bin,percent,7.1,7.2,0.0116447453835476
US National,Season peak percentage,Bin,percent,7.2,7.3,0.0106260798354156
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00953750586731382
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00955747970159092
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00845891881635058
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00892830392186236
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00850885340204332
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00783972995376057
US National,Season peak percentage,Bin,percent,7.9,8,0.00745024018535718
US National,Season peak percentage,Bin,percent,8,8.1,0.0066712606485504
US National,Season peak percentage,Bin,percent,8.1,8.2,0.00681107748849008
US National,Season peak percentage,Bin,percent,8.2,8.3,0.00623183629445426
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00555272592903297
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00518320999490667
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00511330157493683
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00451408654662392
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00423445286674456
