"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",1
"US National","Season onset","Bin","week","48","49",0
"US National","Season onset","Bin","week","49","50",0
"US National","Season onset","Bin","week","50","51",0
"US National","Season onset","Bin","week","51","52",0
"US National","Season onset","Bin","week","52","53",0
"US National","Season onset","Bin","week","1","2",0
"US National","Season onset","Bin","week","2","3",0
"US National","Season onset","Bin","week","3","4",0
"US National","Season onset","Bin","week","4","5",0
"US National","Season onset","Bin","week","5","6",0
"US National","Season onset","Bin","week","6","7",0
"US National","Season onset","Bin","week","7","8",0
"US National","Season onset","Bin","week","8","9",0
"US National","Season onset","Bin","week","9","10",0
"US National","Season onset","Bin","week","10","11",0
"US National","Season onset","Bin","week","11","12",0
"US National","Season onset","Bin","week","12","13",0
"US National","Season onset","Bin","week","13","14",0
"US National","Season onset","Bin","week","14","15",0
"US National","Season onset","Bin","week","15","16",0
"US National","Season onset","Bin","week","16","17",0
"US National","Season onset","Bin","week","17","18",0
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0
"US National","Season peak week","Point","week",NA,NA,6
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0
"US National","Season peak week","Bin","week","47","48",0
"US National","Season peak week","Bin","week","48","49",0
"US National","Season peak week","Bin","week","49","50",0
"US National","Season peak week","Bin","week","50","51",0
"US National","Season peak week","Bin","week","51","52",0
"US National","Season peak week","Bin","week","52","53",0
"US National","Season peak week","Bin","week","1","2",0
"US National","Season peak week","Bin","week","2","3",0
"US National","Season peak week","Bin","week","3","4",0
"US National","Season peak week","Bin","week","4","5",0
"US National","Season peak week","Bin","week","5","6",0.30751708428246
"US National","Season peak week","Bin","week","6","7",0.288344722854973
"US National","Season peak week","Bin","week","7","8",0.253037205770691
"US National","Season peak week","Bin","week","8","9",0.0802961275626424
"US National","Season peak week","Bin","week","9","10",0.0285687167805619
"US National","Season peak week","Bin","week","10","11",0.0319855732725892
"US National","Season peak week","Bin","week","11","12",0.00692862566438876
"US National","Season peak week","Bin","week","12","13",0.00227790432801822
"US National","Season peak week","Bin","week","13","14",0.000949126803340927
"US National","Season peak week","Bin","week","14","15",0
"US National","Season peak week","Bin","week","15","16",9.49126803340927e-05
"US National","Season peak week","Bin","week","16","17",0
"US National","Season peak week","Bin","week","17","18",0
"US National","Season peak week","Bin","week","18","19",0
"US National","Season peak week","Bin","week","19","20",0
"US National","Season peak week","Bin","week","20","21",0
"US National","Season peak percentage","Point","percent",NA,NA,8.3
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
"US National","Season peak percentage","Bin","percent","0.7","0.8",0
"US National","Season peak percentage","Bin","percent","0.8","0.9",0
"US National","Season peak percentage","Bin","percent","0.9","1",0
"US National","Season peak percentage","Bin","percent","1","1.1",0
"US National","Season peak percentage","Bin","percent","1.1","1.2",0
"US National","Season peak percentage","Bin","percent","1.2","1.3",0
"US National","Season peak percentage","Bin","percent","1.3","1.4",0
"US National","Season peak percentage","Bin","percent","1.4","1.5",0
"US National","Season peak percentage","Bin","percent","1.5","1.6",0
"US National","Season peak percentage","Bin","percent","1.6","1.7",0
"US National","Season peak percentage","Bin","percent","1.7","1.8",0
"US National","Season peak percentage","Bin","percent","1.8","1.9",0
"US National","Season peak percentage","Bin","percent","1.9","2",0
"US National","Season peak percentage","Bin","percent","2","2.1",0
"US National","Season peak percentage","Bin","percent","2.1","2.2",0
"US National","Season peak percentage","Bin","percent","2.2","2.3",0
"US National","Season peak percentage","Bin","percent","2.3","2.4",0
"US National","Season peak percentage","Bin","percent","2.4","2.5",0
"US National","Season peak percentage","Bin","percent","2.5","2.6",0
"US National","Season peak percentage","Bin","percent","2.6","2.7",0
"US National","Season peak percentage","Bin","percent","2.7","2.8",0
"US National","Season peak percentage","Bin","percent","2.8","2.9",0
"US National","Season peak percentage","Bin","percent","2.9","3",0
"US National","Season peak percentage","Bin","percent","3","3.1",0
"US National","Season peak percentage","Bin","percent","3.1","3.2",0
"US National","Season peak percentage","Bin","percent","3.2","3.3",0
"US National","Season peak percentage","Bin","percent","3.3","3.4",0
"US National","Season peak percentage","Bin","percent","3.4","3.5",0
"US National","Season peak percentage","Bin","percent","3.5","3.6",0
"US National","Season peak percentage","Bin","percent","3.6","3.7",0
"US National","Season peak percentage","Bin","percent","3.7","3.8",0
"US National","Season peak percentage","Bin","percent","3.8","3.9",0
"US National","Season peak percentage","Bin","percent","3.9","4",0
"US National","Season peak percentage","Bin","percent","4","4.1",0
"US National","Season peak percentage","Bin","percent","4.1","4.2",0
"US National","Season peak percentage","Bin","percent","4.2","4.3",0
"US National","Season peak percentage","Bin","percent","4.3","4.4",0
"US National","Season peak percentage","Bin","percent","4.4","4.5",0
"US National","Season peak percentage","Bin","percent","4.5","4.6",0
"US National","Season peak percentage","Bin","percent","4.6","4.7",0
"US National","Season peak percentage","Bin","percent","4.7","4.8",0
"US National","Season peak percentage","Bin","percent","4.8","4.9",0
"US National","Season peak percentage","Bin","percent","4.9","5",0
"US National","Season peak percentage","Bin","percent","5","5.1",0
"US National","Season peak percentage","Bin","percent","5.1","5.2",0
"US National","Season peak percentage","Bin","percent","5.2","5.3",0
"US National","Season peak percentage","Bin","percent","5.3","5.4",0
"US National","Season peak percentage","Bin","percent","5.4","5.5",0
"US National","Season peak percentage","Bin","percent","5.5","5.6",0
"US National","Season peak percentage","Bin","percent","5.6","5.7",0
"US National","Season peak percentage","Bin","percent","5.7","5.8",0
"US National","Season peak percentage","Bin","percent","5.8","5.9",0
"US National","Season peak percentage","Bin","percent","5.9","6",0
"US National","Season peak percentage","Bin","percent","6","6.1",0
"US National","Season peak percentage","Bin","percent","6.1","6.2",0
"US National","Season peak percentage","Bin","percent","6.2","6.3",0
"US National","Season peak percentage","Bin","percent","6.3","6.4",0
"US National","Season peak percentage","Bin","percent","6.4","6.5",0
"US National","Season peak percentage","Bin","percent","6.5","6.6",0
"US National","Season peak percentage","Bin","percent","6.6","6.7",0
"US National","Season peak percentage","Bin","percent","6.7","6.8",0
"US National","Season peak percentage","Bin","percent","6.8","6.9",0
"US National","Season peak percentage","Bin","percent","6.9","7",0
"US National","Season peak percentage","Bin","percent","7","7.1",0
"US National","Season peak percentage","Bin","percent","7.1","7.2",0
"US National","Season peak percentage","Bin","percent","7.2","7.3",0
"US National","Season peak percentage","Bin","percent","7.3","7.4",0
"US National","Season peak percentage","Bin","percent","7.4","7.5",0
"US National","Season peak percentage","Bin","percent","7.5","7.6",0
"US National","Season peak percentage","Bin","percent","7.6","7.7",0
"US National","Season peak percentage","Bin","percent","7.7","7.8",0.324
"US National","Season peak percentage","Bin","percent","7.8","7.9",0.0352
"US National","Season peak percentage","Bin","percent","7.9","8",0.0332
"US National","Season peak percentage","Bin","percent","8","8.1",0.0329
"US National","Season peak percentage","Bin","percent","8.1","8.2",0.0343
"US National","Season peak percentage","Bin","percent","8.2","8.3",0.0331
"US National","Season peak percentage","Bin","percent","8.3","8.4",0.0306
"US National","Season peak percentage","Bin","percent","8.4","8.5",0.0318
"US National","Season peak percentage","Bin","percent","8.5","8.6",0.0312
"US National","Season peak percentage","Bin","percent","8.6","8.7",0.0283
"US National","Season peak percentage","Bin","percent","8.7","8.8",0.0295
"US National","Season peak percentage","Bin","percent","8.8","8.9",0.0278
"US National","Season peak percentage","Bin","percent","8.9","9",0.0288
"US National","Season peak percentage","Bin","percent","9","9.1",0.025
"US National","Season peak percentage","Bin","percent","9.1","9.2",0.0229
"US National","Season peak percentage","Bin","percent","9.2","9.3",0.0245
"US National","Season peak percentage","Bin","percent","9.3","9.4",0.0238
"US National","Season peak percentage","Bin","percent","9.4","9.5",0.0193
"US National","Season peak percentage","Bin","percent","9.5","9.6",0.0183
"US National","Season peak percentage","Bin","percent","9.6","9.7",0.0174
"US National","Season peak percentage","Bin","percent","9.7","9.8",0.0155
"US National","Season peak percentage","Bin","percent","9.8","9.9",0.0142
"US National","Season peak percentage","Bin","percent","9.9","10",0.012
"US National","Season peak percentage","Bin","percent","10","10.1",0.0128
"US National","Season peak percentage","Bin","percent","10.1","10.2",0.0094
"US National","Season peak percentage","Bin","percent","10.2","10.3",0.0082
"US National","Season peak percentage","Bin","percent","10.3","10.4",0.009
"US National","Season peak percentage","Bin","percent","10.4","10.5",0.0077
"US National","Season peak percentage","Bin","percent","10.5","10.6",0.0076
"US National","Season peak percentage","Bin","percent","10.6","10.7",0.006
"US National","Season peak percentage","Bin","percent","10.7","10.8",0.0064
"US National","Season peak percentage","Bin","percent","10.8","10.9",0.0051
"US National","Season peak percentage","Bin","percent","10.9","11",0.0043
"US National","Season peak percentage","Bin","percent","11","11.1",0.0028
"US National","Season peak percentage","Bin","percent","11.1","11.2",0.0031
"US National","Season peak percentage","Bin","percent","11.2","11.3",0.0028
"US National","Season peak percentage","Bin","percent","11.3","11.4",0.0026
"US National","Season peak percentage","Bin","percent","11.4","11.5",0.0025
"US National","Season peak percentage","Bin","percent","11.5","11.6",0.0026
"US National","Season peak percentage","Bin","percent","11.6","11.7",0.0021
"US National","Season peak percentage","Bin","percent","11.7","11.8",0.0013
"US National","Season peak percentage","Bin","percent","11.8","11.9",0.0014
"US National","Season peak percentage","Bin","percent","11.9","12",8e-04
"US National","Season peak percentage","Bin","percent","12","12.1",0.000900000000000001
"US National","Season peak percentage","Bin","percent","12.1","12.2",0.0012
"US National","Season peak percentage","Bin","percent","12.2","12.3",7e-04
"US National","Season peak percentage","Bin","percent","12.3","12.4",0.001
"US National","Season peak percentage","Bin","percent","12.4","12.5",6e-04
"US National","Season peak percentage","Bin","percent","12.5","12.6",5e-04
"US National","Season peak percentage","Bin","percent","12.6","12.7",6e-04
"US National","Season peak percentage","Bin","percent","12.7","12.8",4e-04
"US National","Season peak percentage","Bin","percent","12.8","12.9",2e-04
"US National","Season peak percentage","Bin","percent","12.9","13",4e-04
"US National","Season peak percentage","Bin","percent","13","100",0.0014
"US National","1 wk ahead","Point","percent",NA,NA,7.7
"US National","1 wk ahead","Bin","percent","0","0.1",0
"US National","1 wk ahead","Bin","percent","0.1","0.2",0
"US National","1 wk ahead","Bin","percent","0.2","0.3",0
"US National","1 wk ahead","Bin","percent","0.3","0.4",0
"US National","1 wk ahead","Bin","percent","0.4","0.5",0
"US National","1 wk ahead","Bin","percent","0.5","0.6",0
"US National","1 wk ahead","Bin","percent","0.6","0.7",0
"US National","1 wk ahead","Bin","percent","0.7","0.8",0
"US National","1 wk ahead","Bin","percent","0.8","0.9",0
"US National","1 wk ahead","Bin","percent","0.9","1",0
"US National","1 wk ahead","Bin","percent","1","1.1",0
"US National","1 wk ahead","Bin","percent","1.1","1.2",0
"US National","1 wk ahead","Bin","percent","1.2","1.3",0
"US National","1 wk ahead","Bin","percent","1.3","1.4",0
"US National","1 wk ahead","Bin","percent","1.4","1.5",0
"US National","1 wk ahead","Bin","percent","1.5","1.6",0
"US National","1 wk ahead","Bin","percent","1.6","1.7",0
"US National","1 wk ahead","Bin","percent","1.7","1.8",0
"US National","1 wk ahead","Bin","percent","1.8","1.9",0
"US National","1 wk ahead","Bin","percent","1.9","2",0
"US National","1 wk ahead","Bin","percent","2","2.1",0
"US National","1 wk ahead","Bin","percent","2.1","2.2",0
"US National","1 wk ahead","Bin","percent","2.2","2.3",0
"US National","1 wk ahead","Bin","percent","2.3","2.4",0
"US National","1 wk ahead","Bin","percent","2.4","2.5",0
"US National","1 wk ahead","Bin","percent","2.5","2.6",0
"US National","1 wk ahead","Bin","percent","2.6","2.7",0
"US National","1 wk ahead","Bin","percent","2.7","2.8",0
"US National","1 wk ahead","Bin","percent","2.8","2.9",0
"US National","1 wk ahead","Bin","percent","2.9","3",0
"US National","1 wk ahead","Bin","percent","3","3.1",0
"US National","1 wk ahead","Bin","percent","3.1","3.2",0
"US National","1 wk ahead","Bin","percent","3.2","3.3",0
"US National","1 wk ahead","Bin","percent","3.3","3.4",0
"US National","1 wk ahead","Bin","percent","3.4","3.5",0
"US National","1 wk ahead","Bin","percent","3.5","3.6",0
"US National","1 wk ahead","Bin","percent","3.6","3.7",0
"US National","1 wk ahead","Bin","percent","3.7","3.8",0
"US National","1 wk ahead","Bin","percent","3.8","3.9",0
"US National","1 wk ahead","Bin","percent","3.9","4",0
"US National","1 wk ahead","Bin","percent","4","4.1",0
"US National","1 wk ahead","Bin","percent","4.1","4.2",0
"US National","1 wk ahead","Bin","percent","4.2","4.3",0
"US National","1 wk ahead","Bin","percent","4.3","4.4",0
"US National","1 wk ahead","Bin","percent","4.4","4.5",0
"US National","1 wk ahead","Bin","percent","4.5","4.6",9.99999999999999e-05
"US National","1 wk ahead","Bin","percent","4.6","4.7",2e-04
"US National","1 wk ahead","Bin","percent","4.7","4.8",5e-04
"US National","1 wk ahead","Bin","percent","4.8","4.9",6e-04
"US National","1 wk ahead","Bin","percent","4.9","5",0.001
"US National","1 wk ahead","Bin","percent","5","5.1",0.000900000000000001
"US National","1 wk ahead","Bin","percent","5.1","5.2",0.0014
"US National","1 wk ahead","Bin","percent","5.2","5.3",0.0019
"US National","1 wk ahead","Bin","percent","5.3","5.4",0.0034
"US National","1 wk ahead","Bin","percent","5.4","5.5",0.0026
"US National","1 wk ahead","Bin","percent","5.5","5.6",0.0046
"US National","1 wk ahead","Bin","percent","5.6","5.7",0.0064
"US National","1 wk ahead","Bin","percent","5.7","5.8",0.0063
"US National","1 wk ahead","Bin","percent","5.8","5.9",0.0094
"US National","1 wk ahead","Bin","percent","5.9","6",0.0102
"US National","1 wk ahead","Bin","percent","6","6.1",0.0114
"US National","1 wk ahead","Bin","percent","6.1","6.2",0.0136
"US National","1 wk ahead","Bin","percent","6.2","6.3",0.0169
"US National","1 wk ahead","Bin","percent","6.3","6.4",0.0198
"US National","1 wk ahead","Bin","percent","6.4","6.5",0.0201
"US National","1 wk ahead","Bin","percent","6.5","6.6",0.0214
"US National","1 wk ahead","Bin","percent","6.6","6.7",0.0258
"US National","1 wk ahead","Bin","percent","6.7","6.8",0.0277
"US National","1 wk ahead","Bin","percent","6.8","6.9",0.0292
"US National","1 wk ahead","Bin","percent","6.9","7",0.0311
"US National","1 wk ahead","Bin","percent","7","7.1",0.0285
"US National","1 wk ahead","Bin","percent","7.1","7.2",0.0304
"US National","1 wk ahead","Bin","percent","7.2","7.3",0.0337
"US National","1 wk ahead","Bin","percent","7.3","7.4",0.0321
"US National","1 wk ahead","Bin","percent","7.4","7.5",0.0337
"US National","1 wk ahead","Bin","percent","7.5","7.6",0.0376
"US National","1 wk ahead","Bin","percent","7.6","7.7",0.032
"US National","1 wk ahead","Bin","percent","7.7","7.8",0.0319
"US National","1 wk ahead","Bin","percent","7.8","7.9",0.0362
"US National","1 wk ahead","Bin","percent","7.9","8",0.0319
"US National","1 wk ahead","Bin","percent","8","8.1",0.0289
"US National","1 wk ahead","Bin","percent","8.1","8.2",0.0336
"US National","1 wk ahead","Bin","percent","8.2","8.3",0.0283
"US National","1 wk ahead","Bin","percent","8.3","8.4",0.0283
"US National","1 wk ahead","Bin","percent","8.4","8.5",0.0213
"US National","1 wk ahead","Bin","percent","8.5","8.6",0.0252
"US National","1 wk ahead","Bin","percent","8.6","8.7",0.0238
"US National","1 wk ahead","Bin","percent","8.7","8.8",0.0207
"US National","1 wk ahead","Bin","percent","8.8","8.9",0.0198
"US National","1 wk ahead","Bin","percent","8.9","9",0.0207
"US National","1 wk ahead","Bin","percent","9","9.1",0.0157
"US National","1 wk ahead","Bin","percent","9.1","9.2",0.0135
"US National","1 wk ahead","Bin","percent","9.2","9.3",0.0168
"US National","1 wk ahead","Bin","percent","9.3","9.4",0.0134
"US National","1 wk ahead","Bin","percent","9.4","9.5",0.0112
"US National","1 wk ahead","Bin","percent","9.5","9.6",0.0106
"US National","1 wk ahead","Bin","percent","9.6","9.7",0.0086
"US National","1 wk ahead","Bin","percent","9.7","9.8",0.007
"US National","1 wk ahead","Bin","percent","9.8","9.9",0.0071
"US National","1 wk ahead","Bin","percent","9.9","10",0.0064
"US National","1 wk ahead","Bin","percent","10","10.1",0.0055
"US National","1 wk ahead","Bin","percent","10.1","10.2",0.0049
"US National","1 wk ahead","Bin","percent","10.2","10.3",0.0038
"US National","1 wk ahead","Bin","percent","10.3","10.4",0.005
"US National","1 wk ahead","Bin","percent","10.4","10.5",0.0037
"US National","1 wk ahead","Bin","percent","10.5","10.6",0.0032
"US National","1 wk ahead","Bin","percent","10.6","10.7",0.0032
"US National","1 wk ahead","Bin","percent","10.7","10.8",0.0019
"US National","1 wk ahead","Bin","percent","10.8","10.9",0.0019
"US National","1 wk ahead","Bin","percent","10.9","11",0.0014
"US National","1 wk ahead","Bin","percent","11","11.1",0.0013
"US National","1 wk ahead","Bin","percent","11.1","11.2",0.0012
