"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,51
"US National","Season onset","Bin","week","40","41",0.000968054
"US National","Season onset","Bin","week","41","42",0.000968054
"US National","Season onset","Bin","week","42","43",0.000968054
"US National","Season onset","Bin","week","43","44",0.000968054
"US National","Season onset","Bin","week","44","45",0.000968054
"US National","Season onset","Bin","week","45","46",0.000968054
"US National","Season onset","Bin","week","46","47",0.000968054
"US National","Season onset","Bin","week","47","48",0.000968054
"US National","Season onset","Bin","week","48","49",0.000968054
"US National","Season onset","Bin","week","49","50",0.000968054
"US National","Season onset","Bin","week","50","51",0.000968054
"US National","Season onset","Bin","week","51","52",0.969022265
"US National","Season onset","Bin","week","52","53",0.000968054
"US National","Season onset","Bin","week","1","2",0.000968054
"US National","Season onset","Bin","week","2","3",0.000968054
"US National","Season onset","Bin","week","3","4",0.000968054
"US National","Season onset","Bin","week","4","5",0.000968054
"US National","Season onset","Bin","week","5","6",0.000968054
"US National","Season onset","Bin","week","6","7",0.000968054
"US National","Season onset","Bin","week","7","8",0.000968054
"US National","Season onset","Bin","week","8","9",0.000968054
"US National","Season onset","Bin","week","9","10",0.000968054
"US National","Season onset","Bin","week","10","11",0.000968054
"US National","Season onset","Bin","week","11","12",0.000968054
"US National","Season onset","Bin","week","12","13",0.000968054
"US National","Season onset","Bin","week","13","14",0.000968054
"US National","Season onset","Bin","week","14","15",0.000968054
"US National","Season onset","Bin","week","15","16",0.000968054
"US National","Season onset","Bin","week","16","17",0.000968054
"US National","Season onset","Bin","week","17","18",0.000968054
"US National","Season onset","Bin","week","18","19",0.000968054
"US National","Season onset","Bin","week","19","20",0.000968054
"US National","Season onset","Bin","week","20","21",0.000968054
"US National","Season onset","Bin","week","none","none",0
"US National","Season peak week","Point","week",NA,NA,2
"US National","Season peak week","Bin","week","40","41",0.000968054
"US National","Season peak week","Bin","week","41","42",0.000968054
"US National","Season peak week","Bin","week","42","43",0.000968054
"US National","Season peak week","Bin","week","43","44",0.000968054
"US National","Season peak week","Bin","week","44","45",0.000968054
"US National","Season peak week","Bin","week","45","46",0.000968054
"US National","Season peak week","Bin","week","46","47",0.000968054
"US National","Season peak week","Bin","week","47","48",0.000968054
"US National","Season peak week","Bin","week","48","49",0.000968054
"US National","Season peak week","Bin","week","49","50",0.000968054
"US National","Season peak week","Bin","week","50","51",0.000968054
"US National","Season peak week","Bin","week","51","52",0.000968054
"US National","Season peak week","Bin","week","52","53",0.000968054
"US National","Season peak week","Bin","week","1","2",0.001936108
"US National","Season peak week","Bin","week","2","3",0.343659245
"US National","Season peak week","Bin","week","3","4",0.167473379
"US National","Season peak week","Bin","week","4","5",0.113262343
"US National","Season peak week","Bin","week","5","6",0.05517909
"US National","Season peak week","Bin","week","6","7",0.121006776
"US National","Season peak week","Bin","week","7","8",0.060987415
"US National","Season peak week","Bin","week","8","9",0.09196515
"US National","Season peak week","Bin","week","9","10",0.011616651
"US National","Season peak week","Bin","week","10","11",0.007744434
"US National","Season peak week","Bin","week","11","12",0.003872217
"US National","Season peak week","Bin","week","12","13",0.000968054
"US National","Season peak week","Bin","week","13","14",0.000968054
"US National","Season peak week","Bin","week","14","15",0.000968054
"US National","Season peak week","Bin","week","15","16",0.000968054
