"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,5
"US National","Season onset","Bin","week","40","41",0.001010101
"US National","Season onset","Bin","week","41","42",0.001010101
"US National","Season onset","Bin","week","42","43",0.001010101
"US National","Season onset","Bin","week","43","44",0.001010101
"US National","Season onset","Bin","week","44","45",0.001010101
"US National","Season onset","Bin","week","45","46",0.001010101
"US National","Season onset","Bin","week","46","47",0.001010101
"US National","Season onset","Bin","week","47","48",0.001010101
"US National","Season onset","Bin","week","48","49",0.001010101
"US National","Season onset","Bin","week","49","50",0.001010101
"US National","Season onset","Bin","week","50","51",0.001010101
"US National","Season onset","Bin","week","51","52",0.001010101
"US National","Season onset","Bin","week","52","53",0.001010101
"US National","Season onset","Bin","week","1","2",0.001010101
"US National","Season onset","Bin","week","2","3",0.001010101
"US National","Season onset","Bin","week","3","4",0.231313131
"US National","Season onset","Bin","week","4","5",0.001010101
"US National","Season onset","Bin","week","5","6",0.347474747
"US National","Season onset","Bin","week","6","7",0.193939394
"US National","Season onset","Bin","week","7","8",0.118181818
"US National","Season onset","Bin","week","8","9",0.053535354
"US National","Season onset","Bin","week","9","10",0.021212121
"US National","Season onset","Bin","week","10","11",0.004040404
"US National","Season onset","Bin","week","11","12",0.003030303
"US National","Season onset","Bin","week","12","13",0.003030303
"US National","Season onset","Bin","week","13","14",0.001010101
"US National","Season onset","Bin","week","14","15",0.001010101
"US National","Season onset","Bin","week","15","16",0.001010101
"US National","Season onset","Bin","week","16","17",0.001010101
"US National","Season onset","Bin","week","17","18",0.001010101
"US National","Season onset","Bin","week","18","19",0.001010101
"US National","Season onset","Bin","week","19","20",0.001010101
"US National","Season onset","Bin","week","20","21",0.001010101
"US National","Season onset","Bin","week","none","none",0
"US National","Season peak week","Point","week",NA,NA,8
"US National","Season peak week","Bin","week","40","41",0.00097371
"US National","Season peak week","Bin","week","41","42",0.00097371
"US National","Season peak week","Bin","week","42","43",0.00097371
"US National","Season peak week","Bin","week","43","44",0.00097371
"US National","Season peak week","Bin","week","44","45",0.00097371
"US National","Season peak week","Bin","week","45","46",0.00097371
"US National","Season peak week","Bin","week","46","47",0.00097371
"US National","Season peak week","Bin","week","47","48",0.00097371
"US National","Season peak week","Bin","week","48","49",0.00097371
"US National","Season peak week","Bin","week","49","50",0.00097371
"US National","Season peak week","Bin","week","50","51",0.00097371
"US National","Season peak week","Bin","week","51","52",0.00097371
"US National","Season peak week","Bin","week","52","53",0.00292113
"US National","Season peak week","Bin","week","1","2",0.00097371
"US National","Season peak week","Bin","week","2","3",0.00097371
"US National","Season peak week","Bin","week","3","4",0.00097371
"US National","Season peak week","Bin","week","4","5",0.009737098
"US National","Season peak week","Bin","week","5","6",0.019474197
"US National","Season peak week","Bin","week","6","7",0.148003895
"US National","Season peak week","Bin","week","7","8",0.043816943
"US National","Season peak week","Bin","week","8","9",0.190847128
"US National","Season peak week","Bin","week","9","10",0.152872444
"US National","Season peak week","Bin","week","10","11",0.141187926
"US National","Season peak week","Bin","week","11","12",0.134371957
"US National","Season peak week","Bin","week","12","13",0.078870497
"US National","Season peak week","Bin","week","13","14",0.052580331
"US National","Season peak week","Bin","week","14","15",0.003894839
"US National","Season peak week","Bin","week","15","16",0.00097371
"US National","Season peak week","Bin","week","16","17",0.00097371
"US National","Season peak week","Bin","week","17","18",0.00194742
"US National","Season peak week","Bin","week","18","19",0.00097371
"US National","Season peak week","Bin","week","19","20",0.00097371
"US National","Season peak week","Bin","week","20","21",0.00097371
"US National","Season peak percentage","Point","percent",NA,NA,3.5
"US National","Season peak percentage","Bin","percent","0","0.5",0.000981354
"US National","Season peak percentage","Bin","percent","0.5","1",0.000981354
"US National","Season peak percentage","Bin","percent","1","1.5",0.000981354
