Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,2.79285578767297e-05
US National,Season onset,Bin,week,41,42,2.79285609823853e-05
US National,Season onset,Bin,week,42,43,2.79285591111719e-05
US National,Season onset,Bin,week,43,44,2.79285629653128e-05
US National,Season onset,Bin,week,44,45,2.79287054009554e-05
US National,Season onset,Bin,week,45,46,2.79329142345525e-05
US National,Season onset,Bin,week,46,47,2.79986580586241e-05
US National,Season onset,Bin,week,47,48,3.95747658068951e-05
US National,Season onset,Bin,week,48,49,4.63334766927586e-05
US National,Season onset,Bin,week,49,50,0.0244374877071512
US National,Season onset,Bin,week,50,51,0.932148165514663
US National,Season onset,Bin,week,51,52,0.0387089805281275
US National,Season onset,Bin,week,52,53,2.79285573796014e-05
US National,Season onset,Bin,week,1,2,2.79285573796014e-05
US National,Season onset,Bin,week,2,3,2.79285573796014e-05
US National,Season onset,Bin,week,3,4,2.79285573796014e-05
US National,Season onset,Bin,week,4,5,2.79285573796014e-05
US National,Season onset,Bin,week,5,6,0.00101939234435544
US National,Season onset,Bin,week,6,7,0.00082389244269824
US National,Season onset,Bin,week,7,8,0.000544606868902227
US National,Season onset,Bin,week,8,9,0.000583706849233668
US National,Season onset,Bin,week,9,10,0.000516678311522625
US National,Season onset,Bin,week,10,11,0.000310006986913575
US National,Season onset,Bin,week,11,12,0.000184328478705369
US National,Season onset,Bin,week,12,13,4.74785475453223e-05
US National,Season onset,Bin,week,13,14,3.07214131175615e-05
US National,Season onset,Bin,week,14,15,2.79285573796014e-05
US National,Season onset,Bin,week,15,16,2.79285573796014e-05
US National,Season onset,Bin,week,16,17,2.79285573796014e-05
US National,Season onset,Bin,week,17,18,2.79285573796014e-05
US National,Season onset,Bin,week,18,19,2.79285573796014e-05
US National,Season onset,Bin,week,19,20,2.79285573796014e-05
US National,Season onset,Bin,week,20,21,2.79285573796014e-05
US National,Season onset,Bin,week,none,none,2.79285573796014e-05
US National,Season peak week,Point,week,NA,NA,6
