Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,2.97912525679767e-05
US National,Season onset,Bin,week,41,42,2.97912524428535e-05
US National,Season onset,Bin,week,42,43,2.9791253384257e-05
US National,Season onset,Bin,week,43,44,2.97912583593961e-05
US National,Season onset,Bin,week,44,45,2.97913980803685e-05
US National,Season onset,Bin,week,45,46,2.97961974510823e-05
US National,Season onset,Bin,week,46,47,2.97992659500489e-05
US National,Season onset,Bin,week,47,48,3.10216308150967e-05
US National,Season onset,Bin,week,48,49,3.18200363714633e-05
US National,Season onset,Bin,week,49,50,0.0270802481618389
US National,Season onset,Bin,week,50,51,0.932787662978612
US National,Season onset,Bin,week,51,52,0.0392052877678548
US National,Season onset,Bin,week,52,53,2.97912521032331e-05
US National,Season onset,Bin,week,1,2,2.97912521032331e-05
US National,Season onset,Bin,week,2,3,2.97912521032331e-05
US National,Season onset,Bin,week,3,4,2.97912521032331e-05
US National,Season onset,Bin,week,4,5,2.97912521032331e-05
US National,Season onset,Bin,week,5,6,2.97912521032331e-05
US National,Season onset,Bin,week,6,7,2.97912521032331e-05
US National,Season onset,Bin,week,7,8,2.97912521032331e-05
US National,Season onset,Bin,week,8,9,2.97912521032331e-05
US National,Season onset,Bin,week,9,10,2.97912521032331e-05
US National,Season onset,Bin,week,10,11,2.97912521032331e-05
US National,Season onset,Bin,week,11,12,2.97912521032331e-05
US National,Season onset,Bin,week,12,13,2.97912521032331e-05
US National,Season onset,Bin,week,13,14,2.97912521032331e-05
US National,Season onset,Bin,week,14,15,2.97912521032331e-05
US National,Season onset,Bin,week,15,16,2.97912521032331e-05
US National,Season onset,Bin,week,16,17,2.97912521032331e-05
US National,Season onset,Bin,week,17,18,2.97912521032331e-05
US National,Season onset,Bin,week,18,19,2.97912521032331e-05
US National,Season onset,Bin,week,19,20,2.97912521032331e-05
US National,Season onset,Bin,week,20,21,2.97912521032331e-05
US National,Season onset,Bin,week,none,none,2.97912521032331e-05
US National,Season peak week,Point,week,NA,NA,6
US National,Season peak week,Bin,week,40,41,0.000122434099434038
US National,Season peak week,Bin,week,41,42,0.000122434099434038
US National,Season peak week,Bin,week,42,43,0.000122434099434045
US National,Season peak week,Bin,week,43,44,0.000122434099434052
US National,Season peak week,Bin,week,44,45,0.000122434099434075
US National,Season peak week,Bin,week,45,46,0.000122434099434104
US National,Season peak week,Bin,week,46,47,0.000122434099434094
US National,Season peak week,Bin,week,47,48,0.000122434099435662
US National,Season peak week,Bin,week,48,49,0.000122434099435156
US National,Season peak week,Bin,week,49,50,0.000122434099439502
US National,Season peak week,Bin,week,50,51,0.000122434099568488
US National,Season peak week,Bin,week,51,52,0.000122434116802951
US National,Season peak week,Bin,week,52,53,0.000122447813613849
US National,Season peak week,Bin,week,1,2,0.000122434928679166
US National,Season peak week,Bin,week,2,3,0.000122434917909749
US National,Season peak week,Bin,week,3,4,0.000122468963319069
US National,Season peak week,Bin,week,4,5,0.000123016643138983
US National,Season peak week,Bin,week,5,6,0.00028912939912811
US National,Season peak week,Bin,week,6,7,0.977493407383428
US National,Season peak week,Bin,week,7,8,0.0146773998401523
US National,Season peak week,Bin,week,8,9,0.00105019073130538
US National,Season peak week,Bin,week,9,10,0.000122506140946095
US National,Season peak week,Bin,week,10,11,0.000122457920459555
US National,Season peak week,Bin,week,11,12,0.000122436749720319
US National,Season peak week,Bin,week,12,13,0.000122434718675528
US National,Season peak week,Bin,week,13,14,0.000122434128511462
US National,Season peak week,Bin,week,14,15,0.000122434099603865
US National,Season peak week,Bin,week,15,16,0.000122434099436351
US National,Season peak week,Bin,week,16,17,0.000122434099434126
US National,Season peak week,Bin,week,17,18,0.000734604596604212
US National,Season peak week,Bin,week,18,19,0.00024486819886807
US National,Season peak week,Bin,week,19,20,0.000122434099434035
US National,Season peak week,Bin,week,20,21,0.00232638131691134
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak percentage,Bin,percent,0,0.1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.1,0.2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.2,0.3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.3,0.4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.4,0.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.5,0.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.6,0.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.7,0.8,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.8,0.9,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,0.9,1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1,1.1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.1,1.2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.2,1.3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.3,1.4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.4,1.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.5,1.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.6,1.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.7,1.8,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.8,1.9,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,1.9,2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2,2.1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.1,2.2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.2,2.3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.3,2.4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.4,2.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.5,2.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.6,2.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.7,2.8,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.8,2.9,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,2.9,3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3,3.1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.1,3.2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.2,3.3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.3,3.4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.4,3.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.5,3.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.6,3.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.7,3.8,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.8,3.9,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,3.9,4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4,4.1,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.1,4.2,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.2,4.3,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.3,4.4,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.4,4.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.5,4.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.6,4.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,4.7,4.8,0.000276426136457374
US National,Season peak percentage,Bin,percent,4.8,4.9,0.000689422741011683
US National,Season peak percentage,Bin,percent,4.9,5,0.00145722097402401
US National,Season peak percentage,Bin,percent,5,5.1,0.00386011030961272
US National,Season peak percentage,Bin,percent,5.1,5.2,0.72923929777161
US National,Season peak percentage,Bin,percent,5.2,5.3,0.00959135762412409
US National,Season peak percentage,Bin,percent,5.3,5.4,0.00885830785336659
US National,Season peak percentage,Bin,percent,5.4,5.5,0.00873587903208558
US National,Season peak percentage,Bin,percent,5.5,5.6,0.008970028474788
US National,Season peak percentage,Bin,percent,5.6,5.7,0.00980102130257028
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0101871855712516
US National,Season peak percentage,Bin,percent,5.8,5.9,0.00860834997036287
US National,Season peak percentage,Bin,percent,5.9,6,0.00840787133484772
US National,Season peak percentage,Bin,percent,6,6.1,0.00822218570168155
US National,Season peak percentage,Bin,percent,6.1,6.2,0.00897053619376417
US National,Season peak percentage,Bin,percent,6.2,6.3,0.00873587903208558
US National,Season peak percentage,Bin,percent,6.3,6.4,0.00778755762346401
US National,Season peak percentage,Bin,percent,6.4,6.5,0.00740139335478269
US National,Season peak percentage,Bin,percent,6.5,6.6,0.00724988624777993
US National,Season peak percentage,Bin,percent,6.6,6.7,0.00791967920665224
US National,Season peak percentage,Bin,percent,6.7,6.8,0.00777786486155676
US National,Season peak percentage,Bin,percent,6.8,6.9,0.00715704343119685
US National,Season peak percentage,Bin,percent,6.9,7,0.00739170059287544
US National,Season peak percentage,Bin,percent,7,7.1,0.00557310758986639
US National,Season peak percentage,Bin,percent,7.1,7.2,0.00615975049406286
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00607660043938702
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00554862182561019
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00551444329944674
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00475180752399135
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00551444329944674
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00563177188028606
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00439982178147347
US National,Season peak percentage,Bin,percent,7.9,8,0.00481047181441099
US National,Season peak percentage,Bin,percent,8,8.1,0.00463447894315207
US National,Season peak percentage,Bin,percent,8.1,8.2,0.0032852002635002
US National,Season peak percentage,Bin,percent,8.2,8.3,0.0040478360389556
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00369585029643772
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00322653597308056
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00316787168266089
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00187725729342868
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00234657161678585
US National,Season peak percentage,Bin,percent,8.8,8.9,0.00234657161678585
US National,Season peak percentage,Bin,percent,8.9,9,0.00217057874552691
US National,Season peak percentage,Bin,percent,9,9.1,0.00234657161678585
US National,Season peak percentage,Bin,percent,9.1,9.2,0.00199458587426797
US National,Season peak percentage,Bin,percent,9.2,9.3,0.00199458587426797
US National,Season peak percentage,Bin,percent,9.3,9.4,0.00105595722755363
US National,Season peak percentage,Bin,percent,9.4,9.5,0.00134927867965187
US National,Season peak percentage,Bin,percent,9.5,9.6,0.00111462151797328
US National,Season peak percentage,Bin,percent,9.6,9.7,0.00140794297007151
US National,Season peak percentage,Bin,percent,9.7,9.8,0.00123195009881257
US National,Season peak percentage,Bin,percent,9.8,9.9,0.00117328580839293
US National,Season peak percentage,Bin,percent,9.9,10,0.00129061438923222
US National,Season peak percentage,Bin,percent,10,10.1,0.00105595722755363
US National,Season peak percentage,Bin,percent,10.1,10.2,0.000527978613776818
US National,Season peak percentage,Bin,percent,10.2,10.3,0.000703971485035756
US National,Season peak percentage,Bin,percent,10.3,10.4,0.000410650032937524
US National,Season peak percentage,Bin,percent,10.4,10.5,0.000645307194616109
US National,Season peak percentage,Bin,percent,10.5,10.6,0.000586642904196462
US National,Season peak percentage,Bin,percent,10.6,10.7,0.000410650032937524
US National,Season peak percentage,Bin,percent,10.7,10.8,0.000703971485035756
US National,Season peak percentage,Bin,percent,10.8,10.9,0.000645307194616109
US National,Season peak percentage,Bin,percent,10.9,11,0.000117328580839293
US National,Season peak percentage,Bin,percent,11,11.1,0.000351985742517877
US National,Season peak percentage,Bin,percent,11.1,11.2,0.000234657161678585
US National,Season peak percentage,Bin,percent,11.2,11.3,0.000410650032937524
US National,Season peak percentage,Bin,percent,11.3,11.4,0.000293321452098232
US National,Season peak percentage,Bin,percent,11.4,11.5,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,11.5,11.6,0.000234657161678585
US National,Season peak percentage,Bin,percent,11.6,11.7,0.000117328580839293
US National,Season peak percentage,Bin,percent,11.7,11.8,0.000293321452098232
US National,Season peak percentage,Bin,percent,11.8,11.9,0.000293321452098232
US National,Season peak percentage,Bin,percent,11.9,12,0.000175992871258939
US National,Season peak percentage,Bin,percent,12,12.1,0.000175992871258939
US National,Season peak percentage,Bin,percent,12.1,12.2,0.000175992871258939
US National,Season peak percentage,Bin,percent,12.2,12.3,0.000234657161678585
US National,Season peak percentage,Bin,percent,12.3,12.4,0.000175992871258939
US National,Season peak percentage,Bin,percent,12.4,12.5,0.000117328580839293
US National,Season peak percentage,Bin,percent,12.5,12.6,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,12.6,12.7,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,12.7,12.8,5.86642904196462e-05
US National,Season peak percentage,Bin,percent,12.8,12.9,0.000175992871258939
US National,Season peak percentage,Bin,percent,12.9,13,0.000175992871258939
US National,Season peak percentage,Bin,percent,13,100,0.000527978613776818
US National,1 wk ahead,Point,percent,NA,NA,1.8
US National,1 wk ahead,Bin,percent,0,0.1,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,1.71159167602453e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000154043250842208
US National,1 wk ahead,Bin,percent,0.5,0.6,0.00100983908885448
US National,1 wk ahead,Bin,percent,0.6,0.7,0.00266152505621815
US National,1 wk ahead,Bin,percent,0.7,0.8,0.00446725427442404
US National,1 wk ahead,Bin,percent,0.8,0.9,0.0061531720753082
US National,1 wk ahead,Bin,percent,0.9,1,0.00741974991556636
US National,1 wk ahead,Bin,percent,1,1.1,0.0091148905857186
US National,1 wk ahead,Bin,percent,1.1,1.2,0.011051233039849
US National,1 wk ahead,Bin,percent,1.2,1.3,0.0120510528201701
US National,1 wk ahead,Bin,percent,1.3,1.4,0.0177976161266854
US National,1 wk ahead,Bin,percent,1.4,1.5,0.056382081423505
US National,1 wk ahead,Bin,percent,1.5,1.6,0.080480643682525
US National,1 wk ahead,Bin,percent,1.6,1.7,0.1171626837367
US National,1 wk ahead,Bin,percent,1.7,1.8,0.132899709971811
US National,1 wk ahead,Bin,percent,1.8,1.9,0.148621451103217
US National,1 wk ahead,Bin,percent,1.9,2,0.128302482384419
US National,1 wk ahead,Bin,percent,2,2.1,0.0945389815604219
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0556160030731625
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0334655661037761
US National,1 wk ahead,Bin,percent,2.3,2.4,0.027014927208549
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0279013320194641
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0087821540388396
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0077624926643051
US National,1 wk ahead,Bin,percent,2.7,2.8,0.000921201203539276
US National,1 wk ahead,Bin,percent,2.8,2.9,0.00323207015574478
US National,1 wk ahead,Bin,percent,2.9,3,0.00348685296958079
US National,1 wk ahead,Bin,percent,3,3.1,0.000179717125982576
US National,1 wk ahead,Bin,percent,3.1,3.2,0.00012836937570184
US National,1 wk ahead,Bin,percent,3.2,3.3,5.99057086608587e-05
US National,1 wk ahead,Bin,percent,3.3,3.4,8.55795838012267e-05
US National,1 wk ahead,Bin,percent,3.4,3.5,7.7021625421104e-05
US National,1 wk ahead,Bin,percent,3.5,3.6,3.42318335204907e-05
US National,1 wk ahead,Bin,percent,3.6,3.7,3.42318335204907e-05
US National,1 wk ahead,Bin,percent,3.7,3.8,3.42318335204907e-05
US National,1 wk ahead,Bin,percent,3.8,3.9,1.71159167602453e-05
US National,1 wk ahead,Bin,percent,3.9,4,2.5673875140368e-05
US National,1 wk ahead,Bin,percent,4,4.1,1.71159167602453e-05
US National,1 wk ahead,Bin,percent,4.1,4.2,4.27897919006134e-05
US National,1 wk ahead,Bin,percent,4.2,4.3,1.71159167602453e-05
US National,1 wk ahead,Bin,percent,4.3,4.4,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.4,4.5,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.5,4.6,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.6,4.7,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.7,4.8,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.8,4.9,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,4.9,5,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5,5.1,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.1,5.2,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.2,5.3,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.3,5.4,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.4,5.5,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.5,5.6,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.6,5.7,8.55795838012267e-06
US National,1 wk ahead,Bin,percent,5.7,5.8,8.55795838012267e-06
