"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,51
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0.0086
"US National","Season onset","Bin","week","45","46",0.0484
"US National","Season onset","Bin","week","46","47",0.0699
"US National","Season onset","Bin","week","47","48",0.0696
"US National","Season onset","Bin","week","48","49",0.04
"US National","Season onset","Bin","week","49","50",0.0492
"US National","Season onset","Bin","week","50","51",0.0534
"US National","Season onset","Bin","week","51","52",0.0504
"US National","Season onset","Bin","week","52","53",0.0404
"US National","Season onset","Bin","week","1","2",0.0219
"US National","Season onset","Bin","week","2","3",0.025
"US National","Season onset","Bin","week","3","4",0.0354
"US National","Season onset","Bin","week","4","5",0.0296
"US National","Season onset","Bin","week","5","6",0.0302
"US National","Season onset","Bin","week","6","7",0.0312
"US National","Season onset","Bin","week","7","8",0.0167
"US National","Season onset","Bin","week","8","9",0.0123
"US National","Season onset","Bin","week","9","10",0.0078
"US National","Season onset","Bin","week","10","11",0.0136
"US National","Season onset","Bin","week","11","12",0.0104
"US National","Season onset","Bin","week","12","13",0.0098
"US National","Season onset","Bin","week","13","14",0.008
"US National","Season onset","Bin","week","14","15",0.0059
"US National","Season onset","Bin","week","15","16",0.005
"US National","Season onset","Bin","week","16","17",0.0038
"US National","Season onset","Bin","week","17","18",0.0048
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.2987
"US National","Season peak week","Point","week",NA,NA,6
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0.0126014688828759
"US National","Season peak week","Bin","week","44","45",0.0151526865094704
"US National","Season peak week","Bin","week","45","46",0.0177039041360649
"US National","Season peak week","Bin","week","46","47",0.0210282180131426
"US National","Season peak week","Bin","week","47","48",0.0382682643989177
"US National","Season peak week","Bin","week","48","49",0.0240432933900271
"US National","Season peak week","Bin","week","49","50",0.0218786238886741
"US National","Season peak week","Bin","week","50","51",0.0306146115191341
"US National","Season peak week","Bin","week","51","52",0.0443757247777348
"US National","Season peak week","Bin","week","52","53",0.0759180517974488
"US National","Season peak week","Bin","week","1","2",0.0364901430228063
"US National","Season peak week","Bin","week","2","3",0.0275222265172014
"US National","Season peak week","Bin","week","3","4",0.0353304986470816
