"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,51
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0.00869999999999999
"US National","Season onset","Bin","week","46","47",0.0404999999999999
"US National","Season onset","Bin","week","47","48",0.0249
"US National","Season onset","Bin","week","48","49",0.0705
"US National","Season onset","Bin","week","49","50",0.0746999999999999
"US National","Season onset","Bin","week","50","51",0.1427
"US National","Season onset","Bin","week","51","52",0.1147
"US National","Season onset","Bin","week","52","53",0.0991999999999999
"US National","Season onset","Bin","week","1","2",0.048
"US National","Season onset","Bin","week","2","3",0.0678999999999999
"US National","Season onset","Bin","week","3","4",0.0638999999999999
"US National","Season onset","Bin","week","4","5",0.0177
"US National","Season onset","Bin","week","5","6",0.0304
"US National","Season onset","Bin","week","6","7",0.0182
"US National","Season onset","Bin","week","7","8",0.0068
"US National","Season onset","Bin","week","8","9",0.00429999999999999
"US National","Season onset","Bin","week","9","10",0.000699999999999999
"US National","Season onset","Bin","week","10","11",0.00659999999999999
"US National","Season onset","Bin","week","11","12",0.0053
"US National","Season onset","Bin","week","12","13",0.00579999999999999
"US National","Season onset","Bin","week","13","14",0.0069
"US National","Season onset","Bin","week","14","15",0.00649999999999999
"US National","Season onset","Bin","week","15","16",0.00889999999999999
"US National","Season onset","Bin","week","16","17",0.0061
"US National","Season onset","Bin","week","17","18",0.0044
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.1157
"US National","Season peak week","Point","week",NA,NA,5
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0.000630176449405834
"US National","Season peak week","Bin","week","45","46",0.00117032769175369
"US National","Season peak week","Bin","week","46","47",0.00423118473172488
"US National","Season peak week","Bin","week","47","48",0.00414115952466691
"US National","Season peak week","Bin","week","48","49",0.00612171407994238
"US National","Season peak week","Bin","week","49","50",0.0107129996398992
"US National","Season peak week","Bin","week","50","51",0.0119733525387108
"US National","Season peak week","Bin","week","51","52",0.0296182931220742
"US National","Season peak week","Bin","week","52","53",0.0752610731004681
"US National","Season peak week","Bin","week","1","2",0.022506301764494
