Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,2.85959205025245e-05
US National,Season onset,Bin,week,41,42,2.85959204253156e-05
US National,Season onset,Bin,week,42,43,2.85959217836218e-05
US National,Season onset,Bin,week,43,44,2.85959269308874e-05
US National,Season onset,Bin,week,44,45,2.85960716262429e-05
US National,Season onset,Bin,week,45,46,2.85993801741948e-05
US National,Season onset,Bin,week,46,47,2.86030404519635e-05
US National,Season onset,Bin,week,47,48,2.97254589105473e-05
US National,Season onset,Bin,week,48,49,3.0466093240305e-05
US National,Season onset,Bin,week,49,50,0.0251644096597226
US National,Season onset,Bin,week,50,51,0.934283565230608
US National,Season onset,Bin,week,51,52,0.039662541134131
US National,Season onset,Bin,week,52,53,2.85959200678665e-05
US National,Season onset,Bin,week,1,2,2.85959200678665e-05
US National,Season onset,Bin,week,2,3,2.85959200678665e-05
US National,Season onset,Bin,week,3,4,2.85959200678665e-05
US National,Season onset,Bin,week,4,5,2.85959200678665e-05
US National,Season onset,Bin,week,5,6,2.85959200678665e-05
US National,Season onset,Bin,week,6,7,2.85959200678665e-05
US National,Season onset,Bin,week,7,8,2.85959200678665e-05
US National,Season onset,Bin,week,8,9,2.85959200678665e-05
US National,Season onset,Bin,week,9,10,2.85959200678665e-05
US National,Season onset,Bin,week,10,11,2.85959200678665e-05
US National,Season onset,Bin,week,11,12,2.85959200678665e-05
US National,Season onset,Bin,week,12,13,2.85959200678665e-05
US National,Season onset,Bin,week,13,14,2.85959200678665e-05
US National,Season onset,Bin,week,14,15,2.85959200678665e-05
US National,Season onset,Bin,week,15,16,2.85959200678665e-05
US National,Season onset,Bin,week,16,17,2.85959200678665e-05
US National,Season onset,Bin,week,17,18,2.85959200678665e-05
US National,Season onset,Bin,week,18,19,2.85959200678665e-05
US National,Season onset,Bin,week,19,20,2.85959200678665e-05
US National,Season onset,Bin,week,20,21,2.85959200678665e-05
US National,Season onset,Bin,week,none,none,2.85959200678665e-05
US National,Season peak week,Point,week,NA,NA,6
US National,Season peak week,Bin,week,40,41,0.000111717762303592
US National,Season peak week,Bin,week,41,42,0.000111717762303593
US National,Season peak week,Bin,week,42,43,0.000111717762303597
US National,Season peak week,Bin,week,43,44,0.000111717762303605
US National,Season peak week,Bin,week,44,45,0.000111717762303626
US National,Season peak week,Bin,week,45,46,0.00011171776230365
US National,Season peak week,Bin,week,46,47,0.000111717762303672
US National,Season peak week,Bin,week,47,48,0.000111717762304868
US National,Season peak week,Bin,week,48,49,0.000111717762304769
US National,Season peak week,Bin,week,49,50,0.000111717762309155
US National,Season peak week,Bin,week,50,51,0.000111717762428528
US National,Season peak week,Bin,week,51,52,0.000111717778309479
US National,Season peak week,Bin,week,52,53,0.00011172803054009
US National,Season peak week,Bin,week,1,2,0.000111718539849005
US National,Season peak week,Bin,week,2,3,0.000111718490715014
US National,Season peak week,Bin,week,3,4,0.000111749094819637
US National,Season peak week,Bin,week,4,5,0.000112242569951768
US National,Season peak week,Bin,week,5,6,0.000248447433476968
US National,Season peak week,Bin,week,6,7,0.980566005908049
US National,Season peak week,Bin,week,7,8,0.0147690881765347
US National,Season peak week,Bin,week,8,9,0.000952550328505334
US National,Season peak week,Bin,week,9,10,0.000111785897330828
US National,Season peak week,Bin,week,10,11,0.00011173791491728
US National,Season peak week,Bin,week,11,12,0.000111718809471784
US National,Season peak week,Bin,week,12,13,0.000111718009201898
US National,Season peak week,Bin,week,13,14,0.00011171777197316
US National,Season peak week,Bin,week,14,15,0.000111717762450505
US National,Season peak week,Bin,week,15,16,0.000111717762305497
US National,Season peak week,Bin,week,16,17,0.000111717762303722
US National,Season peak week,Bin,week,17,18,0.0001117177623036
US National,Season peak week,Bin,week,18,19,0.00011171776230359
US National,Season peak week,Bin,week,19,20,0.000335153286910771
US National,Season peak week,Bin,week,20,21,0.00011171776230359
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak percentage,Bin,percent,0,0.1,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.1,0.2,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.2,0.3,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.3,0.4,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.4,0.5,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.5,0.6,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.6,0.7,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.7,0.8,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.8,0.9,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,0.9,1,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1,1.1,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.1,1.2,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.2,1.3,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.3,1.4,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.4,1.5,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.5,1.6,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.6,1.7,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.7,1.8,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.8,1.9,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,1.9,2,5.98946601385436e-05
US National,Season peak percentage,Bin,percent,2,2.1,5.98946601385436e-05
