Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49.3433179810976
US National,Season onset,Bin,week,40,41,7.27478643011971e-06
US National,Season onset,Bin,week,41,42,7.27478716996549e-06
US National,Season onset,Bin,week,42,43,7.27478671892878e-06
US National,Season onset,Bin,week,43,44,7.2747864861356e-06
US National,Season onset,Bin,week,44,45,7.27483505260901e-06
US National,Season onset,Bin,week,45,46,7.27489543333542e-06
US National,Season onset,Bin,week,46,47,0.00173867392845823
US National,Season onset,Bin,week,47,48,0.118384588481581
US National,Season onset,Bin,week,48,49,0.0813702609578478
US National,Season onset,Bin,week,49,50,0.340718903072683
US National,Season onset,Bin,week,50,51,0.211535345622404
US National,Season onset,Bin,week,51,52,0.0545084423952606
US National,Season onset,Bin,week,52,53,0.0255489311479959
US National,Season onset,Bin,week,1,2,0.0109166084801243
US National,Season onset,Bin,week,2,3,0.016431777440521
US National,Season onset,Bin,week,3,4,0.0134024499214151
US National,Season onset,Bin,week,4,5,0.0111567464271053
US National,Season onset,Bin,week,5,6,0.0103490876479948
US National,Season onset,Bin,week,6,7,0.00949979334504412
US National,Season onset,Bin,week,7,8,0.00830782882023654
US National,Season onset,Bin,week,8,9,0.00550252064468981
US National,Season onset,Bin,week,9,10,0.00545997259720946
US National,Season onset,Bin,week,10,11,0.00296867576642899
US National,Season onset,Bin,week,11,12,0.000950752004204502
US National,Season onset,Bin,week,12,13,0.00094235581840156
US National,Season onset,Bin,week,13,14,0.000628481243062246
US National,Season onset,Bin,week,14,15,0.000406248108476918
US National,Season onset,Bin,week,15,16,0.00068015536510461
US National,Season onset,Bin,week,16,17,0.000573002862527163
US National,Season onset,Bin,week,17,18,0.000705017042816941
US National,Season onset,Bin,week,18,19,7.27478631154071e-06
US National,Season onset,Bin,week,19,20,7.27478631154071e-06
US National,Season onset,Bin,week,20,21,7.27478631154071e-06
US National,Season onset,Bin,week,none,none,0.0672479076221793
US National,Season peak week,Point,week,NA,NA,0.203965855241833
US National,Season peak week,Bin,week,40,41,4.26365418268272e-06
US National,Season peak week,Bin,week,41,42,9.3630412450275e-06
US National,Season peak week,Bin,week,42,43,1.24226734824344e-05
US National,Season peak week,Bin,week,43,44,1.11761566449723e-05
US National,Season peak week,Bin,week,44,45,4.85150019125856e-05
US National,Season peak week,Bin,week,45,46,2.93923004287928e-05
US National,Season peak week,Bin,week,46,47,0.000387438307379237
US National,Season peak week,Bin,week,47,48,0.00380282494100652
US National,Season peak week,Bin,week,48,49,0.000709475414357442
US National,Season peak week,Bin,week,49,50,0.00434198453739578
US National,Season peak week,Bin,week,50,51,0.0250216616497786
US National,Season peak week,Bin,week,51,52,0.280692418082302
US National,Season peak week,Bin,week,52,53,0.199546570621073
US National,Season peak week,Bin,week,1,2,0.00829833725380201
US National,Season peak week,Bin,week,2,3,0.018413542955809
US National,Season peak week,Bin,week,3,4,0.0374383066381345
US National,Season peak week,Bin,week,4,5,0.040047129188061
US National,Season peak week,Bin,week,5,6,0.0332782836008575
US National,Season peak week,Bin,week,6,7,0.0575933820549784
US National,Season peak week,Bin,week,7,8,0.0707968910551306
US National,Season peak week,Bin,week,8,9,0.0312082796627026
US National,Season peak week,Bin,week,9,10,0.0490923528141649
US National,Season peak week,Bin,week,10,11,0.0778792652909474
US National,Season peak week,Bin,week,11,12,0.0224532661068395
US National,Season peak week,Bin,week,12,13,0.0157039871794291
US National,Season peak week,Bin,week,13,14,0.0119658826401083
US National,Season peak week,Bin,week,14,15,0.00251961160520654
US National,Season peak week,Bin,week,15,16,0.00164516787717415
US National,Season peak week,Bin,week,16,17,0.00182846575612383
US National,Season peak week,Bin,week,17,18,0.00184731680647395
US National,Season peak week,Bin,week,18,19,0.00181085944428927
US National,Season peak week,Bin,week,19,20,0.000834360661606533
US National,Season peak week,Bin,week,20,21,0.00072780502697311
US National,Season peak percentage,Point,percent,NA,NA,4.30795236917275
US National,Season peak percentage,Bin,percent,0,0.1,3.1937181700697e-05
US National,Season peak percentage,Bin,percent,0.1,0.2,3.1937181700697e-05
US National,Season peak percentage,Bin,percent,0.2,0.3,3.1937181700697e-05
US National,Season peak percentage,Bin,percent,0.3,0.4,3.1937181700697e-05
