"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,48
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",0.4326
"US National","Season onset","Bin","week","48","49",0.0824
"US National","Season onset","Bin","week","49","50",0.121
"US National","Season onset","Bin","week","50","51",0.0994
"US National","Season onset","Bin","week","51","52",0.0754
"US National","Season onset","Bin","week","52","53",0.0466
"US National","Season onset","Bin","week","1","2",0.0305
"US National","Season onset","Bin","week","2","3",0.0305
"US National","Season onset","Bin","week","3","4",0.0155
"US National","Season onset","Bin","week","4","5",0.0103
"US National","Season onset","Bin","week","5","6",0.0067
"US National","Season onset","Bin","week","6","7",0.0039
"US National","Season onset","Bin","week","7","8",0.0042
"US National","Season onset","Bin","week","8","9",0.0023
"US National","Season onset","Bin","week","9","10",0.0013
"US National","Season onset","Bin","week","10","11",0.0017
"US National","Season onset","Bin","week","11","12",0.001
"US National","Season onset","Bin","week","12","13",5e-04
"US National","Season onset","Bin","week","13","14",4e-04
"US National","Season onset","Bin","week","14","15",3e-04
"US National","Season onset","Bin","week","15","16",1e-04
"US National","Season onset","Bin","week","16","17",2e-04
"US National","Season onset","Bin","week","17","18",1e-04
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.0331
"US National","Season peak week","Point","week",NA,NA,3
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0.00365026942464801
"US National","Season peak week","Bin","week","47","48",0.00330262471753868
"US National","Season peak week","Bin","week","48","49",0.00599687119763602
"US National","Season peak week","Bin","week","49","50",0.0265948200938641
"US National","Season peak week","Bin","week","50","51",0.0617069355119068
"US National","Season peak week","Bin","week","51","52",0.0985572744654962
"US National","Season peak week","Bin","week","52","53",0.0933426038588563
"US National","Season peak week","Bin","week","1","2",0.0916912915000869
