"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,49
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0.0716999999999999
"US National","Season onset","Bin","week","47","48",0.2706
"US National","Season onset","Bin","week","48","49",0.0579
"US National","Season onset","Bin","week","49","50",0.3182
"US National","Season onset","Bin","week","50","51",0.1591
"US National","Season onset","Bin","week","51","52",0.0374
"US National","Season onset","Bin","week","52","53",0.0018
"US National","Season onset","Bin","week","1","2",2e-04
"US National","Season onset","Bin","week","2","3",0.00909999999999999
"US National","Season onset","Bin","week","3","4",0.0088
"US National","Season onset","Bin","week","4","5",0.007
"US National","Season onset","Bin","week","5","6",0.00429999999999999
"US National","Season onset","Bin","week","6","7",0.0054
"US National","Season onset","Bin","week","7","8",0.0029
"US National","Season onset","Bin","week","8","9",0.0015
"US National","Season onset","Bin","week","9","10",0.0026
"US National","Season onset","Bin","week","10","11",0.0011
"US National","Season onset","Bin","week","11","12",2e-04
"US National","Season onset","Bin","week","12","13",3e-04
"US National","Season onset","Bin","week","13","14",2e-04
"US National","Season onset","Bin","week","14","15",9.99999999999999e-05
"US National","Season onset","Bin","week","15","16",9.99999999999999e-05
"US National","Season onset","Bin","week","16","17",0
"US National","Season onset","Bin","week","17","18",0
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.0395
"US National","Season peak week","Point","week",NA,NA,52
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0.000261917234154007
"US National","Season peak week","Bin","week","47","48",0.00480181595949014
"US National","Season peak week","Bin","week","48","49",8.73057447180025e-05
"US National","Season peak week","Bin","week","49","50",0.00619870787497817
"US National","Season peak week","Bin","week","50","51",0.0257551946918107
"US National","Season peak week","Bin","week","51","52",0.305133577789418
"US National","Season peak week","Bin","week","52","53",0.213462545835516
"US National","Season peak week","Bin","week","1","2",0.00480181595949014
"US National","Season peak week","Bin","week","2","3",0.0167627029858565
"US National","Season peak week","Bin","week","3","4",0.0330015715034049
"US National","Season peak week","Bin","week","4","5",0.0382399161864851
"US National","Season peak week","Bin","week","5","6",0.0315173738431989
"US National","Season peak week","Bin","week","6","7",0.0562248995983936
"US National","Season peak week","Bin","week","7","8",0.0641697223677318
"US National","Season peak week","Bin","week","8","9",0.0261917234154007
"US National","Season peak week","Bin","week","9","10",0.0445259298061812
"US National","Season peak week","Bin","week","10","11",0.0741225772655841
"US National","Season peak week","Bin","week","11","12",0.0211279902217566
"US National","Season peak week","Bin","week","12","13",0.0158023397939584
"US National","Season peak week","Bin","week","13","14",0.0102147721320063
"US National","Season peak week","Bin","week","14","15",0.00157150340492404
"US National","Season peak week","Bin","week","15","16",0.00157150340492404
"US National","Season peak week","Bin","week","16","17",0.000960363191898027
"US National","Season peak week","Bin","week","17","18",0.00165880914964205
"US National","Season peak week","Bin","week","18","19",0.000785751702462023
"US National","Season peak week","Bin","week","19","20",0.000611140213026017
"US National","Season peak week","Bin","week","20","21",0.000436528723590012
"US National","Season peak percentage","Point","percent",NA,NA,4.2
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
"US National","Season peak percentage","Bin","percent","0.7","0.8",0
"US National","Season peak percentage","Bin","percent","0.8","0.9",0
"US National","Season peak percentage","Bin","percent","0.9","1",0
"US National","Season peak percentage","Bin","percent","1","1.1",0
"US National","Season peak percentage","Bin","percent","1.1","1.2",0
"US National","Season peak percentage","Bin","percent","1.2","1.3",0
"US National","Season peak percentage","Bin","percent","1.3","1.4",0
"US National","Season peak percentage","Bin","percent","1.4","1.5",0
"US National","Season peak percentage","Bin","percent","1.5","1.6",0
"US National","Season peak percentage","Bin","percent","1.6","1.7",0
"US National","Season peak percentage","Bin","percent","1.7","1.8",3e-04
"US National","Season peak percentage","Bin","percent","1.8","1.9",0.000699999999999999
"US National","Season peak percentage","Bin","percent","1.9","2",0.0011
"US National","Season peak percentage","Bin","percent","2","2.1",0.0026
"US National","Season peak percentage","Bin","percent","2.1","2.2",0.0025
"US National","Season peak percentage","Bin","percent","2.2","2.3",0.00599999999999999
"US National","Season peak percentage","Bin","percent","2.3","2.4",0.0061
"US National","Season peak percentage","Bin","percent","2.4","2.5",0.00749999999999999
"US National","Season peak percentage","Bin","percent","2.5","2.6",0.00989999999999999
"US National","Season peak percentage","Bin","percent","2.6","2.7",0.0112
"US National","Season peak percentage","Bin","percent","2.7","2.8",0.0167
"US National","Season peak percentage","Bin","percent","2.8","2.9",0.0177
"US National","Season peak percentage","Bin","percent","2.9","3",0.0181
"US National","Season peak percentage","Bin","percent","3","3.1",0.024
"US National","Season peak percentage","Bin","percent","3.1","3.2",0.0245
"US National","Season peak percentage","Bin","percent","3.2","3.3",0.0288
"US National","Season peak percentage","Bin","percent","3.3","3.4",0.03
"US National","Season peak percentage","Bin","percent","3.4","3.5",0.0298
"US National","Season peak percentage","Bin","percent","3.5","3.6",0.0355
"US National","Season peak percentage","Bin","percent","3.6","3.7",0.0357
"US National","Season peak percentage","Bin","percent","3.7","3.8",0.0327
"US National","Season peak percentage","Bin","percent","3.8","3.9",0.0352
"US National","Season peak percentage","Bin","percent","3.9","4",0.0323
"US National","Season peak percentage","Bin","percent","4","4.1",0.0348
"US National","Season peak percentage","Bin","percent","4.1","4.2",0.0317
"US National","Season peak percentage","Bin","percent","4.2","4.3",0.0346
"US National","Season peak percentage","Bin","percent","4.3","4.4",0.0337
"US National","Season peak percentage","Bin","percent","4.4","4.5",0.0294
"US National","Season peak percentage","Bin","percent","4.5","4.6",0.0287
"US National","Season peak percentage","Bin","percent","4.6","4.7",0.0265
"US National","Season peak percentage","Bin","percent","4.7","4.8",0.0283
"US National","Season peak percentage","Bin","percent","4.8","4.9",0.0258
"US National","Season peak percentage","Bin","percent","4.9","5",0.0218
"US National","Season peak percentage","Bin","percent","5","5.1",0.0226
"US National","Season peak percentage","Bin","percent","5.1","5.2",0.0226
"US National","Season peak percentage","Bin","percent","5.2","5.3",0.0211
"US National","Season peak percentage","Bin","percent","5.3","5.4",0.0199
"US National","Season peak percentage","Bin","percent","5.4","5.5",0.0187
"US National","Season peak percentage","Bin","percent","5.5","5.6",0.0172
"US National","Season peak percentage","Bin","percent","5.6","5.7",0.017
"US National","Season peak percentage","Bin","percent","5.7","5.8",0.0142
"US National","Season peak percentage","Bin","percent","5.8","5.9",0.0132
"US National","Season peak percentage","Bin","percent","5.9","6",0.0115
"US National","Season peak percentage","Bin","percent","6","6.1",0.0102
"US National","Season peak percentage","Bin","percent","6.1","6.2",0.00909999999999999
"US National","Season peak percentage","Bin","percent","6.2","6.3",0.0103
"US National","Season peak percentage","Bin","percent","6.3","6.4",0.00849999999999999
"US National","Season peak percentage","Bin","percent","6.4","6.5",0.00849999999999999
"US National","Season peak percentage","Bin","percent","6.5","6.6",0.0056
"US National","Season peak percentage","Bin","percent","6.6","6.7",0.0055
"US National","Season peak percentage","Bin","percent","6.7","6.8",0.00469999999999999
"US National","Season peak percentage","Bin","percent","6.8","6.9",0.0053
"US National","Season peak percentage","Bin","percent","6.9","7",0.0039
"US National","Season peak percentage","Bin","percent","7","7.1",0.0041
"US National","Season peak percentage","Bin","percent","7.1","7.2",0.0021
"US National","Season peak percentage","Bin","percent","7.2","7.3",0.0032
"US National","Season peak percentage","Bin","percent","7.3","7.4",0.0038
"US National","Season peak percentage","Bin","percent","7.4","7.5",0.00349999999999999
"US National","Season peak percentage","Bin","percent","7.5","7.6",0.0028
"US National","Season peak percentage","Bin","percent","7.6","7.7",0.0025
"US National","Season peak percentage","Bin","percent","7.7","7.8",0.002
"US National","Season peak percentage","Bin","percent","7.8","7.9",0.0028
"US National","Season peak percentage","Bin","percent","7.9","8",0.0021
"US National","Season peak percentage","Bin","percent","8","8.1",0.002
"US National","Season peak percentage","Bin","percent","8.1","8.2",0.0017
"US National","Season peak percentage","Bin","percent","8.2","8.3",0.0015
