"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,49
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",0.1311
"US National","Season onset","Bin","week","48","49",0.0785999999999999
"US National","Season onset","Bin","week","49","50",0.381099999999999
"US National","Season onset","Bin","week","50","51",0.2304
"US National","Season onset","Bin","week","51","52",0.0485999999999999
"US National","Season onset","Bin","week","52","53",0.0027
"US National","Season onset","Bin","week","1","2",9e-04
"US National","Season onset","Bin","week","2","3",0.0135
"US National","Season onset","Bin","week","3","4",0.0112
"US National","Season onset","Bin","week","4","5",0.00759999999999999
"US National","Season onset","Bin","week","5","6",0.0074
"US National","Season onset","Bin","week","6","7",0.0069
"US National","Season onset","Bin","week","7","8",0.0056
"US National","Season onset","Bin","week","8","9",0.0028
"US National","Season onset","Bin","week","9","10",0.0038
"US National","Season onset","Bin","week","10","11",0.0022
"US National","Season onset","Bin","week","11","12",5e-04
"US National","Season onset","Bin","week","12","13",4e-04
"US National","Season onset","Bin","week","13","14",3e-04
"US National","Season onset","Bin","week","14","15",9.99999999999999e-05
"US National","Season onset","Bin","week","15","16",2e-04
"US National","Season onset","Bin","week","16","17",9.99999999999999e-05
"US National","Season onset","Bin","week","17","18",9.99999999999999e-05
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.0638999999999999
"US National","Season peak week","Point","week",NA,NA,52
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0.00025953802232027
"US National","Season peak week","Bin","week","47","48",0.00372004498659054
"US National","Season peak week","Bin","week","48","49",0.00025953802232027
"US National","Season peak week","Bin","week","49","50",0.00372004498659054
"US National","Season peak week","Bin","week","50","51",0.0249156501427459
"US National","Season peak week","Bin","week","51","52",0.288952331516568
"US National","Season peak week","Bin","week","52","53",0.204083398217839
"US National","Season peak week","Bin","week","1","2",0.00570983649104594
"US National","Season peak week","Bin","week","2","3",0.0171295094731378
"US National","Season peak week","Bin","week","3","4",0.0369409118435851
"US National","Season peak week","Bin","week","4","5",0.0396228047408946
"US National","Season peak week","Bin","week","5","6",0.0321827147677135
"US National","Season peak week","Bin","week","6","7",0.0571848775845661
"US National","Season peak week","Bin","week","7","8",0.0700752660264729
"US National","Season peak week","Bin","week","8","9",0.0294143091962973
"US National","Season peak week","Bin","week","9","10",0.0482740721515702
"US National","Season peak week","Bin","week","10","11",0.0787265334371486
"US National","Season peak week","Bin","week","11","12",0.0224932952677567
"US National","Season peak week","Bin","week","12","13",0.0157453066874297
"US National","Season peak week","Bin","week","13","14",0.0120252617008392
"US National","Season peak week","Bin","week","14","15",0.00224932952677567
"US National","Season peak week","Bin","week","15","16",0.00129769011160135
"US National","Season peak week","Bin","week","16","17",0.00138420278570811
"US National","Season peak week","Bin","week","17","18",0.00147071545981486
"US National","Season peak week","Bin","week","18","19",0.00147071545981486
"US National","Season peak week","Bin","week","19","20",0.000432563370533783
"US National","Season peak week","Bin","week","20","21",0.00025953802232027
"US National","Season peak percentage","Point","percent",NA,NA,4
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
"US National","Season peak percentage","Bin","percent","0.7","0.8",0
"US National","Season peak percentage","Bin","percent","0.8","0.9",0
"US National","Season peak percentage","Bin","percent","0.9","1",0
"US National","Season peak percentage","Bin","percent","1","1.1",0
"US National","Season peak percentage","Bin","percent","1.1","1.2",0
"US National","Season peak percentage","Bin","percent","1.2","1.3",0
"US National","Season peak percentage","Bin","percent","1.3","1.4",0
"US National","Season peak percentage","Bin","percent","1.4","1.5",0
"US National","Season peak percentage","Bin","percent","1.5","1.6",0
"US National","Season peak percentage","Bin","percent","1.6","1.7",3e-04
"US National","Season peak percentage","Bin","percent","1.7","1.8",0.000599999999999999
"US National","Season peak percentage","Bin","percent","1.8","1.9",0.0016
"US National","Season peak percentage","Bin","percent","1.9","2",0.0023
"US National","Season peak percentage","Bin","percent","2","2.1",0.0034
"US National","Season peak percentage","Bin","percent","2.1","2.2",0.00469999999999999
"US National","Season peak percentage","Bin","percent","2.2","2.3",0.007
"US National","Season peak percentage","Bin","percent","2.3","2.4",0.0104
"US National","Season peak percentage","Bin","percent","2.4","2.5",0.0121
"US National","Season peak percentage","Bin","percent","2.5","2.6",0.0133
"US National","Season peak percentage","Bin","percent","2.6","2.7",0.0186
"US National","Season peak percentage","Bin","percent","2.7","2.8",0.0246
"US National","Season peak percentage","Bin","percent","2.8","2.9",0.0236
"US National","Season peak percentage","Bin","percent","2.9","3",0.0282
"US National","Season peak percentage","Bin","percent","3","3.1",0.0292
"US National","Season peak percentage","Bin","percent","3.1","3.2",0.0304
"US National","Season peak percentage","Bin","percent","3.2","3.3",0.0329
"US National","Season peak percentage","Bin","percent","3.3","3.4",0.0373
"US National","Season peak percentage","Bin","percent","3.4","3.5",0.0373
"US National","Season peak percentage","Bin","percent","3.5","3.6",0.0358
"US National","Season peak percentage","Bin","percent","3.6","3.7",0.0367
"US National","Season peak percentage","Bin","percent","3.7","3.8",0.0363
"US National","Season peak percentage","Bin","percent","3.8","3.9",0.0382
"US National","Season peak percentage","Bin","percent","3.9","4",0.0339
"US National","Season peak percentage","Bin","percent","4","4.1",0.0378
"US National","Season peak percentage","Bin","percent","4.1","4.2",0.034
"US National","Season peak percentage","Bin","percent","4.2","4.3",0.0335
"US National","Season peak percentage","Bin","percent","4.3","4.4",0.0348
"US National","Season peak percentage","Bin","percent","4.4","4.5",0.0257
"US National","Season peak percentage","Bin","percent","4.5","4.6",0.0277
"US National","Season peak percentage","Bin","percent","4.6","4.7",0.0318
"US National","Season peak percentage","Bin","percent","4.7","4.8",0.0268
"US National","Season peak percentage","Bin","percent","4.8","4.9",0.0241
"US National","Season peak percentage","Bin","percent","4.9","5",0.0215
"US National","Season peak percentage","Bin","percent","5","5.1",0.0203
"US National","Season peak percentage","Bin","percent","5.1","5.2",0.0156
"US National","Season peak percentage","Bin","percent","5.2","5.3",0.0152
"US National","Season peak percentage","Bin","percent","5.3","5.4",0.0136
"US National","Season peak percentage","Bin","percent","5.4","5.5",0.0117
"US National","Season peak percentage","Bin","percent","5.5","5.6",0.0113
"US National","Season peak percentage","Bin","percent","5.6","5.7",0.0126
"US National","Season peak percentage","Bin","percent","5.7","5.8",0.0134
"US National","Season peak percentage","Bin","percent","5.8","5.9",0.0108
"US National","Season peak percentage","Bin","percent","5.9","6",0.0081
"US National","Season peak percentage","Bin","percent","6","6.1",0.0068
"US National","Season peak percentage","Bin","percent","6.1","6.2",0.0069
"US National","Season peak percentage","Bin","percent","6.2","6.3",0.0061
"US National","Season peak percentage","Bin","percent","6.3","6.4",0.0055
"US National","Season peak percentage","Bin","percent","6.4","6.5",0.0053
"US National","Season peak percentage","Bin","percent","6.5","6.6",0.00369999999999999
"US National","Season peak percentage","Bin","percent","6.6","6.7",0.0029
"US National","Season peak percentage","Bin","percent","6.7","6.8",0.0039
"US National","Season peak percentage","Bin","percent","6.8","6.9",0.0025
"US National","Season peak percentage","Bin","percent","6.9","7",0.0031
"US National","Season peak percentage","Bin","percent","7","7.1",0.0017
"US National","Season peak percentage","Bin","percent","7.1","7.2",0.0022
"US National","Season peak percentage","Bin","percent","7.2","7.3",0.002
"US National","Season peak percentage","Bin","percent","7.3","7.4",0.002
"US National","Season peak percentage","Bin","percent","7.4","7.5",0.002
"US National","Season peak percentage","Bin","percent","7.5","7.6",0.0015
"US National","Season peak percentage","Bin","percent","7.6","7.7",0.000999999999999999
"US National","Season peak percentage","Bin","percent","7.7","7.8",0.0013
"US National","Season peak percentage","Bin","percent","7.8","7.9",0.0011
"US National","Season peak percentage","Bin","percent","7.9","8",0.0011
"US National","Season peak percentage","Bin","percent","8","8.1",3e-04
"US National","Season peak percentage","Bin","percent","8.1","8.2",4e-04
"US National","Season peak percentage","Bin","percent","8.2","8.3",0.0012
