"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,50
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",0
"US National","Season onset","Bin","week","48","49",0
"US National","Season onset","Bin","week","49","50",0
"US National","Season onset","Bin","week","50","51",0.7171
"US National","Season onset","Bin","week","51","52",0.0962999999999999
"US National","Season onset","Bin","week","52","53",0.0021
"US National","Season onset","Bin","week","1","2",0.0012
"US National","Season onset","Bin","week","2","3",0.0231
"US National","Season onset","Bin","week","3","4",0.0189
"US National","Season onset","Bin","week","4","5",0.0136
"US National","Season onset","Bin","week","5","6",0.0124
"US National","Season onset","Bin","week","6","7",0.0105
"US National","Season onset","Bin","week","7","8",0.00669999999999999
"US National","Season onset","Bin","week","8","9",0.00519999999999999
"US National","Season onset","Bin","week","9","10",0.0055
"US National","Season onset","Bin","week","10","11",0.0023
"US National","Season onset","Bin","week","11","12",0.0013
"US National","Season onset","Bin","week","12","13",0.000799999999999999
"US National","Season onset","Bin","week","13","14",3e-04
"US National","Season onset","Bin","week","14","15",9.99999999999999e-05
"US National","Season onset","Bin","week","15","16",5e-04
"US National","Season onset","Bin","week","16","17",0
"US National","Season onset","Bin","week","17","18",9.99999999999999e-05
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0.0819999999999999
"US National","Season peak week","Point","week",NA,NA,3
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0
"US National","Season peak week","Bin","week","47","48",0.00109852966030083
"US National","Season peak week","Bin","week","48","49",0.00109852966030083
"US National","Season peak week","Bin","week","49","50",0.00109852966030083
"US National","Season peak week","Bin","week","50","51",0.0174074700016901
"US National","Season peak week","Bin","week","51","52",0.247000169004563
"US National","Season peak week","Bin","week","52","53",0.191144160892344
"US National","Season peak week","Bin","week","1","2",0.00490113233057293
"US National","Season peak week","Bin","week","2","3",0.0178299814094981
"US National","Season peak week","Bin","week","3","4",0.0376880175764746
"US National","Season peak week","Bin","week","4","5",0.0411526111205003
"US National","Season peak week","Bin","week","5","6",0.035913469663681
"US National","Season peak week","Bin","week","6","7",0.0639682271421329
"US National","Season peak week","Bin","week","7","8",0.076897076221058
"US National","Season peak week","Bin","week","8","9",0.0368429947608586
"US National","Season peak week","Bin","week","9","10",0.0562785195200271
"US National","Season peak week","Bin","week","10","11",0.0923609937468313
"US National","Season peak week","Bin","week","11","12",0.031434848740916
"US National","Season peak week","Bin","week","12","13",0.0212945749535238
"US National","Season peak week","Bin","week","13","14",0.0130133513604867
"US National","Season peak week","Bin","week","14","15",0.00219705932060166
"US National","Season peak week","Bin","week","15","16",0.00261957072840967
"US National","Season peak week","Bin","week","16","17",0.00211255703904006
"US National","Season peak week","Bin","week","17","18",0.00160554334967044
"US National","Season peak week","Bin","week","18","19",0.00143653878654724
"US National","Season peak week","Bin","week","19","20",0.000929525097177625
"US National","Season peak week","Bin","week","20","21",0.000676018252492818
"US National","Season peak percentage","Point","percent",NA,NA,3.5
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
